frame_idx,t_wall_s,opus_ms,encode_main_ms,encode_other_ms,step_ms,decode_main_ms,decode_other_ms,d2h_ms,total_ms,warm
144,10.058835,0.0,1.775,0.0,58.106,1.4388,0.0,0.0207,61.4053,1
145,10.120647,0.0,1.7873,0.0,58.4852,1.4407,0.0,0.0208,61.7984,1
146,10.182178,0.0,1.7829,0.0,58.2057,1.4466,0.0,0.0203,61.5189,1
147,10.243582,0.0,1.7689,0.0,58.0923,1.445,0.0,0.0208,61.3918,1
148,10.305819,0.0,1.7699,0.0,58.9298,1.4404,0.0,0.0204,62.2238,1
149,10.367856,0.0,1.7803,0.0,58.7147,1.444,0.0,0.0214,62.0231,1
150,10.429328,0.0,1.7865,0.0,58.1421,1.4453,0.0,0.0207,61.4593,1
151,10.490786,0.0,1.7747,0.0,58.0947,1.4441,0.0,0.0205,61.3987,1
152,10.552354,0.0,1.8893,0.0,58.1309,1.4522,0.0,0.0206,61.5562,1
153,10.61375,0.0,1.7791,0.0,58.0789,1.4408,0.0,0.02,61.3838,1
154,10.675701,0.0,1.7759,0.0,58.6312,1.4473,0.0,0.0202,61.9388,1
155,10.737138,0.0,1.78,0.0,58.1135,1.4464,0.0,0.0203,61.4244,1
156,10.799399,0.0,1.7751,0.0,58.9341,1.4548,0.0,0.0206,62.2487,1
157,10.860822,0.0,1.7952,0.0,58.0858,1.4442,0.0,0.0206,61.4101,1
158,10.922187,0.0,1.7828,0.0,58.0381,1.4479,0.0,0.0201,61.3524,1
159,10.983589,0.0,1.7709,0.0,58.0909,1.4433,0.0,0.0205,61.3897,1
160,11.045023,0.0,1.7795,0.0,58.1096,1.4472,0.0,0.0215,61.4211,1
161,11.10683,0.0,1.7707,0.0,58.497,1.4403,0.0,0.0205,61.7955,1
162,11.168248,0.0,1.7766,0.0,58.0975,1.4479,0.0,0.0208,61.4052,1
163,11.229729,0.0,1.7768,0.0,58.1629,1.4441,0.0,0.0214,61.4685,1
164,11.291941,0.0,1.7697,0.0,58.9031,1.4429,0.0,0.0205,62.1991,1
165,11.353425,0.0,1.7805,0.0,58.1617,1.4463,0.0,0.0204,61.4714,1
166,11.414934,0.0,1.7839,0.0,58.1804,1.448,0.0,0.0207,61.497,1
167,11.476382,0.0,1.7829,0.0,58.1221,1.4471,0.0,0.0202,61.4351,1
168,11.537914,0.0,1.7827,0.0,58.2092,1.4442,0.0,0.02,61.5197,1
169,11.599341,0.0,1.7697,0.0,58.1134,1.4487,0.0,0.0206,61.4149,1
170,11.660801,0.0,1.7923,0.0,58.1252,1.4463,0.0,0.0208,61.4479,1
171,11.722238,0.0,1.7869,0.0,58.105,1.4467,0.0,0.0206,61.4243,1
172,11.784387,0.0,1.7777,0.0,58.8251,1.4446,0.0,0.0209,62.1357,1
173,11.845803,0.0,1.7771,0.0,58.0928,1.4491,0.0,0.0197,61.4016,1
174,11.907266,0.0,1.7871,0.0,58.1345,1.4452,0.0,0.021,61.4511,1
175,11.968621,0.0,1.7821,0.0,58.0334,1.4418,0.0,0.0206,61.3425,1
176,12.030054,0.0,1.7795,0.0,58.1128,1.4451,0.0,0.0207,61.4202,1
177,12.091466,0.0,1.7761,0.0,58.0852,1.4496,0.0,0.0207,61.3993,1
178,12.153104,0.0,1.7741,0.0,58.3241,1.4434,0.0,0.0207,61.6249,1
179,12.214548,0.0,1.774,0.0,58.1323,1.4395,0.0,0.021,61.4314,1
180,12.276767,0.0,1.7784,0.0,58.0724,2.2687,0.0,0.0225,62.2059,1
181,12.338208,0.0,1.7916,0.0,58.0963,1.445,0.0,0.0207,61.4289,1
182,12.399569,0.0,1.7739,0.0,58.0465,1.4443,0.0,0.0212,61.3488,1
183,12.460936,0.0,1.7913,0.0,58.0334,1.4466,0.0,0.0208,61.3549,1
184,12.522461,0.0,1.7839,0.0,58.1986,1.4453,0.0,0.0209,61.5125,1
185,12.583874,0.0,1.7831,0.0,58.0843,1.448,0.0,0.0203,61.3997,1
186,12.645277,0.0,1.7845,0.0,58.0782,1.4438,0.0,0.0208,61.3905,1
187,12.706714,0.0,1.7759,0.0,58.1245,1.4405,0.0,0.0205,61.4252,1
188,12.768145,0.0,1.7751,0.0,58.1178,1.4424,0.0,0.0204,61.4188,1
189,12.830196,0.0,1.7773,0.0,58.7376,1.4404,0.0,0.0201,62.0383,1
190,12.891637,0.0,1.7785,0.0,58.1258,1.4397,0.0,0.0203,61.4284,1
191,12.953072,0.0,1.778,0.0,58.1097,1.4465,0.0,0.0206,61.4232,1
192,13.014543,0.0,1.7823,0.0,58.1425,1.4481,0.0,0.0203,61.4589,1
193,13.076053,0.0,1.7768,0.0,58.1898,1.4461,0.0,0.0203,61.4973,1
194,13.137824,0.0,1.7826,0.0,58.446,1.4428,0.0,0.0201,61.7582,1
195,13.19929,0.0,1.7869,0.0,58.1356,1.4476,0.0,0.0205,61.454,1
196,13.260714,0.0,1.7774,0.0,58.1078,1.4424,0.0,0.0204,61.4111,1
197,13.32288,0.0,1.7744,0.0,58.8516,1.4432,0.0,0.0207,62.1538,1
198,13.38435,0.0,1.7861,0.0,58.1297,1.4571,0.0,0.0207,61.4572,1
199,13.445795,0.0,1.7893,0.0,58.1127,1.4462,0.0,0.0206,61.4319,1
200,13.507328,0.0,1.7805,0.0,58.2099,1.446,0.0,0.0208,61.5211,1
201,13.568856,0.0,1.7816,0.0,58.1555,1.4485,0.0,0.0206,61.4715,1
202,13.630303,0.0,1.7753,0.0,58.1288,1.4464,0.0,0.0206,61.4352,1
203,13.691635,0.0,1.7723,0.0,58.0216,1.4409,0.0,0.0206,61.3187,1
204,13.753074,0.0,1.7752,0.0,58.1201,1.4448,0.0,0.0203,61.427,1
205,13.815278,0.0,1.7809,0.0,58.8853,1.4409,0.0,0.0203,62.1915,1
206,13.876682,0.0,1.7729,0.0,58.0897,1.4454,0.0,0.0205,61.3915,1
207,13.938099,0.0,1.7773,0.0,58.0983,1.4439,0.0,0.0204,61.4053,1
208,13.999565,0.0,1.7714,0.0,58.1521,1.4441,0.0,0.0208,61.4531,1
209,14.060979,0.0,1.7703,0.0,58.1042,1.4433,0.0,0.0207,61.4017,1
210,14.122802,0.0,1.7801,0.0,58.1608,1.7852,0.0,0.0204,61.8104,1
