frame,fp8_diverged,fp8_text_l2,fp8_text_maxabs,fp8_audio_l2,fp8_audio_maxabs,fp8_rms,fp8_click,fp8_centroid_hz,fp8_flatness,w8a16_diverged,w8a16_text_l2,w8a16_text_maxabs,w8a16_audio_l2,w8a16_audio_maxabs,w8a16_rms,w8a16_click,w8a16_centroid_hz,w8a16_flatness,nvfp4ffn-w8a16_diverged,nvfp4ffn-w8a16_text_l2,nvfp4ffn-w8a16_text_maxabs,nvfp4ffn-w8a16_audio_l2,nvfp4ffn-w8a16_audio_maxabs,nvfp4ffn-w8a16_rms,nvfp4ffn-w8a16_click,nvfp4ffn-w8a16_centroid_hz,nvfp4ffn-w8a16_flatness
337,0,30.4025,0.6875,32.0954,1.3906,,,,,0,21.4468,0.5938,19.7086,0.6289,,,,,0,39.6269,1.0000,31.7733,1.1719,,,,
338,0,26.3693,0.8438,36.2352,1.3750,,,,,0,16.6967,0.5000,19.9077,0.7188,,,,,0,28.7486,0.7891,38.6331,1.6875,,,,
339,0,23.4014,0.6562,26.6666,0.8438,,,,,0,19.5583,0.5312,22.0256,0.8359,,,,,0,37.3313,0.9922,48.7757,1.8125,,,,
340,0,24.5581,0.6250,31.1896,1.1504,,,,,0,19.8019,0.5625,20.4941,0.7344,,,,,0,71.5131,1.0625,39.0644,1.4375,,,,
341,0,35.6677,0.9688,37.0873,1.5938,,,,,0,23.6677,0.7188,22.3081,0.8125,,,,,0,33.6909,0.8438,45.6249,1.7500,,,,
342,0,46.4664,1.0781,26.1843,1.0000,,,,,0,24.3310,0.6875,19.5979,0.7188,,,,,0,49.7710,1.0156,36.8943,1.4375,,,,
343,0,49.4174,0.9141,24.7193,0.8438,,,,,0,20.7885,0.5938,20.8080,1.1875,,,,,0,46.0039,0.9609,57.7890,4.0312,,,,
344,0,33.5476,0.7500,33.3338,1.2266,,,,,0,17.2157,0.5156,20.5000,0.6875,,,,,0,25.6678,0.6797,44.6543,1.7188,,,,
345,0,22.9579,0.5391,32.8369,1.1250,,,,,0,14.8497,0.4531,18.3437,0.6875,,,,,0,22.5658,0.5312,34.4369,1.1875,,,,
346,0,21.4493,0.5312,33.3782,1.0903,,,,,0,14.3981,0.4727,24.3170,0.8750,,,,,0,24.2958,0.6250,42.4978,1.6094,,,,
347,0,20.7979,0.4844,30.9645,1.2603,,,,,0,14.5461,0.4258,24.0175,0.8281,,,,,0,21.8015,0.5312,45.3837,1.7500,,,,
348,0,18.9856,0.4375,26.7065,1.0625,,,,,0,19.5363,0.4766,18.2504,0.6875,,,,,0,22.7195,0.6016,29.3015,1.1250,,,,
349,0,54.6900,1.6250,32.3635,1.1875,,,,,0,54.4898,1.3750,23.8293,1.0625,,,,,0,61.5743,1.5000,34.7211,1.3750,,,,
350,0,20.0444,0.5254,22.3192,0.7891,,,,,0,17.5206,0.5039,16.5342,0.7812,,,,,0,27.6642,0.8125,25.4398,1.0000,,,,
351,0,23.6927,0.7031,30.3539,1.0000,,,,,0,24.0470,0.5781,20.8583,1.0000,,,,,0,30.9569,0.7891,28.8765,1.0234,,,,
352,0,26.5929,0.5938,31.9695,1.3594,,,,,0,18.2215,0.5625,22.1165,0.7803,,,,,0,32.6992,0.8125,42.7942,1.5625,,,,
353,0,43.1702,0.9219,34.4924,1.6406,,,,,0,19.9284,0.5000,28.4045,1.5859,,,,,0,41.6957,1.1094,75.8702,5.1719,,,,
354,0,25.4548,0.6250,36.3996,1.4375,,,,,0,16.4751,0.4375,19.1302,0.7500,,,,,0,28.1308,0.7500,41.0373,1.5625,,,,
355,0,22.2528,0.5000,33.2495,1.0312,,,,,0,17.2030,0.4844,20.1604,0.7188,,,,,0,32.1741,0.7656,52.7034,2.1406,,,,
356,0,39.0787,0.7422,31.8828,1.1562,,,,,0,20.8961,0.4688,22.5993,0.7344,,,,,0,40.3453,0.8672,45.5741,1.5781,,,,
357,0,25.5411,0.5938,29.7186,1.0312,,,,,0,16.6026,0.4844,24.8135,0.9375,,,,,0,40.3592,0.8906,63.3733,2.6328,,,,
358,0,69.1147,1.2969,37.0153,1.3125,,,,,0,25.4327,0.6875,18.8260,0.6719,,,,,0,30.8046,0.7188,57.4357,2.5312,,,,
359,0,26.2230,0.7969,34.5368,1.1875,,,,,0,23.1776,0.6250,21.9824,0.8984,,,,,0,47.5891,1.0469,50.4319,1.6094,,,,
360,0,28.3746,0.8438,35.0163,1.6328,,,,,0,22.5557,0.6250,21.6394,0.8750,,,,,0,41.2034,0.9531,47.6697,1.9688,,,,
361,0,43.5300,0.8555,37.4557,1.3125,,,,,0,28.1396,0.7031,24.5125,1.0000,,,,,0,58.0432,1.0938,44.4710,2.2500,,,,
362,0,21.6165,0.5938,36.3204,1.3789,,,,,0,26.2014,0.6641,22.4746,0.8750,,,,,0,49.3635,0.9922,40.1651,1.4375,,,,
363,0,46.3917,0.9160,31.5398,1.1875,,,,,0,29.6944,0.7266,20.8511,0.7500,,,,,0,28.2032,0.7578,27.9637,1.0508,,,,
364,0,39.7973,0.9570,30.9511,1.1562,,,,,0,20.5678,0.6094,19.6284,0.6875,,,,,0,45.9695,1.1016,39.3940,1.8359,,,,
365,0,27.6663,0.7109,29.4883,1.3125,,,,,0,20.5346,0.6484,22.5388,0.8438,,,,,0,36.7522,0.9922,24.9104,1.2500,,,,
366,0,51.1405,0.9062,21.9566,0.9375,,,,,0,22.2014,0.6711,17.3562,0.8750,,,,,0,45.8918,1.1523,22.2022,1.4375,,,,
367,0,29.9689,0.8301,24.4770,1.3906,,,,,0,20.3746,0.6113,15.9013,0.6875,,,,,0,51.3823,1.2500,25.6466,1.0312,,,,
368,0,50.9246,0.8726,24.8965,1.6523,,,,,0,21.7968,0.6465,14.8768,0.6875,,,,,0,40.9116,1.0508,24.5685,1.1875,,,,
369,0,22.5001,0.6641,23.4281,1.2500,,,,,0,22.1112,0.6660,15.0604,0.7500,,,,,0,44.4401,1.1250,24.6746,1.2500,,,,
370,0,28.2246,0.7578,22.9647,1.0000,,,,,0,20.1862,0.5938,15.5194,0.7500,,,,,0,40.0460,1.0586,27.5547,1.1660,,,,
371,0,29.6396,0.8281,23.5169,0.9375,,,,,0,23.3088,0.6777,15.9230,0.6875,,,,,0,42.6004,1.1016,30.8662,1.4785,,,,
372,0,24.2846,0.8320,23.1135,0.8125,,,,,0,21.7052,0.6333,16.5653,0.7500,,,,,0,48.2025,1.1914,30.9396,2.0371,,,,
373,0,27.6745,0.7417,23.1108,1.0625,,,,,0,20.5648,0.5869,17.4131,0.6250,,,,,0,43.8695,1.1328,29.0176,1.8024,,,,
374,0,30.2565,0.8594,22.1607,1.0234,,,,,0,19.5207,0.5586,16.6846,1.0625,,,,,0,51.5400,1.2012,29.6790,2.1406,,,,
375,0,22.6392,0.6426,21.6398,1.0000,,,,,0,20.9704,0.6113,15.6316,0.8750,,,,,0,54.4452,1.2168,27.8102,1.6445,,,,
376,0,24.1001,0.7759,23.7832,1.3750,,,,,0,19.5356,0.6084,16.3766,1.0625,,,,,0,41.2597,1.0195,34.7397,1.6875,,,,
377,0,34.4738,0.8398,21.6377,1.0000,,,,,0,20.9966,0.5938,16.3080,0.9375,,,,,0,43.0646,1.0098,29.9016,1.3750,,,,
378,0,33.8660,0.7842,24.2256,1.3125,,,,,0,20.3570,0.6484,15.4734,0.7500,,,,,0,40.6682,1.0938,28.6424,1.2500,,,,
379,0,27.2874,0.6562,25.8401,1.0703,,,,,0,21.0406,0.6953,16.6622,0.8750,,,,,0,48.0584,1.1953,29.1744,1.1680,,,,
380,0,23.3147,0.6953,20.5350,0.8750,,,,,0,22.0314,0.6953,15.3775,0.7500,,,,,0,42.8309,1.1250,34.0206,1.4609,,,,
381,0,25.5695,0.6914,22.6823,1.2461,,,,,0,23.0290,0.6836,15.0276,0.7500,,,,,0,46.2265,1.1484,32.7711,1.5361,,,,
382,0,24.2248,0.6953,23.6202,0.9688,,,,,0,23.0436,0.6914,15.0322,0.7031,,,,,0,35.6216,1.0312,31.3454,1.3750,,,,
383,0,34.7472,1.0371,24.6768,1.1875,,,,,0,23.3567,0.6875,16.0948,0.7500,,,,,0,59.0421,1.2812,31.1894,1.1406,,,,
384,0,30.5746,0.6641,22.0496,1.0117,,,,,0,20.6926,0.6523,14.3926,0.7500,,,,,0,42.1416,1.1016,30.2959,1.2500,,,,
385,0,59.3137,1.0938,30.5485,1.4062,,,,,0,26.2937,0.6421,19.0474,0.7500,,,,,0,38.9313,1.0547,37.3410,1.6250,,,,
386,0,34.1528,0.8281,23.9213,1.2500,,,,,0,22.3615,0.6533,15.8945,0.7031,,,,,0,42.8571,1.1328,31.3505,1.2500,,,,
387,0,30.6095,0.8340,41.3891,2.0938,,,,,0,24.0316,0.6719,22.3558,1.0000,,,,,0,39.6912,1.0625,36.9622,1.7500,,,,
388,0,23.4951,0.7617,25.4063,1.2188,,,,,0,21.5875,0.6172,20.1294,0.8125,,,,,0,32.8125,0.9062,45.8097,2.2500,,,,
389,0,30.8766,0.7529,23.8717,0.8125,,,,,0,26.0376,0.6250,17.9041,0.7500,,,,,0,43.7028,1.0469,49.1461,3.0000,,,,
390,0,39.7971,0.9531,24.7051,0.9375,,,,,0,24.6538,0.5977,17.9766,0.7500,,,,,0,37.5404,0.9609,33.3458,1.7500,,,,
391,0,25.1505,0.7344,27.2577,1.3125,,,,,0,23.3032,0.5623,18.0337,0.7500,,,,,0,38.5604,0.9688,34.5829,1.7500,,,,
392,0,21.8131,0.6562,26.8384,1.1250,,,,,0,33.4964,0.7080,17.7211,0.6875,,,,,0,50.2568,1.0938,36.4588,1.5938,,,,
393,0,22.3652,0.6370,28.1440,1.0625,,,,,0,33.9639,0.7344,17.1074,0.6250,,,,,0,49.0989,1.0781,37.7246,1.6250,,,,
394,0,21.3412,0.6299,26.7653,1.0938,,,,,0,27.7306,0.6826,18.6043,0.7500,,,,,0,50.2488,1.1172,38.6978,1.6250,,,,
395,0,21.6618,0.5806,29.9803,1.3750,,,,,0,34.2360,0.7070,18.2845,0.8750,,,,,0,44.6819,1.0391,40.6514,1.8750,,,,
396,0,23.1530,0.6328,28.6506,1.1055,,,,,0,35.6118,0.7412,18.5163,0.6875,,,,,0,38.0562,0.9375,41.7245,1.6250,,,,
397,0,30.6930,0.6875,29.4935,1.5000,,,,,0,26.9023,0.6289,18.4823,0.7266,,,,,0,33.2928,0.8594,37.1632,1.6250,,,,
398,0,32.7009,0.7559,28.5440,1.2500,,,,,0,23.2079,0.6250,16.7850,0.7500,,,,,0,34.2102,0.8828,39.9965,1.5000,,,,
399,0,32.7599,0.8008,31.8271,1.4229,,,,,0,32.2239,0.7109,18.6196,0.8750,,,,,0,42.9490,1.0703,44.4622,1.8750,,,,
400,0,33.2636,0.7070,33.8163,1.5000,,,,,0,34.6830,0.6406,19.5654,1.0000,,,,,0,65.5897,1.2301,41.8872,2.0625,,,,
401,0,32.6934,0.7969,22.7813,0.8125,,,,,0,30.2948,0.7119,18.5848,0.6562,,,,,0,41.6485,0.9219,32.3574,2.0000,,,,
402,0,22.4089,0.6348,29.3340,1.2500,,,,,0,18.5313,0.5156,15.4406,0.8438,,,,,0,35.7814,0.8984,27.2207,1.3750,,,,
403,0,29.9830,0.6641,26.3883,1.6094,,,,,0,17.8924,0.5156,17.2456,0.8125,,,,,0,27.8654,0.6445,27.0172,1.4688,,,,
404,0,34.6041,0.8359,25.1129,1.0000,,,,,0,17.2263,0.5117,18.4001,0.6250,,,,,0,29.4159,0.7109,29.9908,1.6250,,,,
405,0,29.6694,0.6973,20.3586,0.9375,,,,,0,17.2360,0.5273,17.1576,0.9375,,,,,0,32.8393,0.8418,22.1488,1.4375,,,,
406,0,31.1369,0.7734,22.2701,1.1719,,,,,0,18.0026,0.4931,16.0701,0.8750,,,,,0,39.5323,0.9773,21.1968,1.1875,,,,
407,0,37.8907,0.8848,22.9460,1.1250,,,,,0,17.9326,0.5625,16.1542,0.7500,,,,,0,29.4437,0.8135,22.8242,1.1875,,,,
408,0,31.7798,0.9062,23.5813,1.5000,,,,,0,18.9748,0.5391,16.0537,0.7500,,,,,0,31.1705,0.8076,24.4533,1.2500,,,,
409,0,32.8144,0.7988,22.1412,1.3018,,,,,0,21.0842,0.6016,15.7419,0.8125,,,,,0,32.4441,0.8008,24.7330,1.6875,,,,
410,0,21.4802,0.6025,22.6464,0.8750,,,,,0,18.4597,0.5391,16.3625,0.7500,,,,,0,31.0257,0.7852,23.1174,1.3125,,,,
411,0,35.6942,0.8848,24.0820,1.3594,,,,,0,17.5100,0.5273,17.1108,0.9375,,,,,0,29.4477,0.7627,22.2949,1.3750,,,,
412,0,27.2817,0.7734,25.9981,1.0000,,,,,0,16.3657,0.4971,17.0501,1.0000,,,,,0,33.9192,0.8086,23.9829,1.4375,,,,
413,0,22.0134,0.5908,25.1010,2.0000,,,,,0,17.8823,0.5625,16.6914,1.0625,,,,,0,26.8497,0.6572,28.9874,2.1250,,,,
414,0,34.3628,0.8125,19.9483,1.1562,,,,,0,19.0747,0.5781,14.0089,0.8730,,,,,0,39.8379,0.8867,26.5918,1.9375,,,,
415,0,26.8381,0.7129,21.0224,1.5781,,,,,0,17.6239,0.5107,15.2957,0.6250,,,,,0,28.7041,0.7344,34.0994,1.4688,,,,
416,0,30.0714,0.7285,23.5857,1.4375,,,,,0,22.0002,0.5859,14.6389,0.6250,,,,,0,35.4384,0.8828,35.0608,1.3125,,,,
417,0,49.7282,0.9141,19.9307,1.0000,,,,,0,18.5172,0.5391,16.3219,0.6875,,,,,0,32.8770,0.8770,37.4999,1.3125,,,,
418,0,36.4616,0.9685,21.7636,1.1367,,,,,0,23.4727,0.6514,14.1562,0.5625,,,,,0,38.6017,0.9102,32.7197,1.4375,,,,
419,0,38.7677,0.8164,20.8880,1.1250,,,,,0,20.0385,0.5923,13.0932,0.5312,,,,,0,31.4882,0.7500,28.8599,1.1250,,,,
420,0,21.0245,0.6924,19.1532,1.3750,,,,,0,20.0411,0.5515,13.9800,0.6562,,,,,0,32.6133,0.8828,29.4885,1.7500,,,,
421,0,40.4625,0.8398,22.4538,1.3125,,,,,0,19.9552,0.6133,13.8434,0.5938,,,,,0,31.2923,0.9375,31.8547,2.0000,,,,
422,0,32.9164,0.8398,22.3572,1.5781,,,,,0,18.2500,0.5277,13.6379,0.7656,,,,,0,33.3416,1.1250,30.8727,1.5000,,,,
423,0,25.1388,0.6016,19.0687,1.3125,,,,,0,18.1682,0.5352,14.1904,0.6875,,,,,0,34.6756,0.8750,31.4924,1.6250,,,,
424,0,22.5367,0.6523,21.7122,1.1562,,,,,0,19.1686,0.5303,15.3814,0.6562,,,,,0,36.2329,1.0000,33.2707,1.7500,,,,
425,0,54.7262,1.0234,24.8842,1.1250,,,,,0,20.2185,0.5508,14.4139,0.5420,,,,,0,34.2693,0.8516,36.0658,1.8125,,,,
426,0,51.8272,1.0605,23.0577,0.8750,,,,,0,18.8123,0.5703,15.7443,0.6250,,,,,0,29.6137,0.7070,40.7355,1.8750,,,,
427,0,57.8840,0.9297,22.5819,1.2500,,,,,0,22.8604,0.5762,16.5199,0.8442,,,,,0,47.5592,1.0127,31.8334,1.7500,,,,
428,0,22.4201,0.6562,26.2650,1.5000,,,,,0,20.4849,0.6055,15.6670,0.5625,,,,,0,40.5133,1.0244,32.9966,2.2500,,,,
429,0,27.5925,0.8008,29.6586,1.7969,,,,,0,20.9475,0.5586,17.5162,0.8018,,,,,0,33.2544,0.9014,40.5527,1.8750,,,,
430,0,33.5109,0.8047,39.9764,3.2500,,,,,0,21.8130,0.5938,16.1625,0.7500,,,,,0,42.6543,0.9990,42.1757,2.0000,,,,
431,0,25.4823,0.6133,28.8764,1.2500,,,,,0,20.1605,0.5547,17.6847,0.6875,,,,,0,57.3788,1.1445,42.5389,2.2500,,,,
432,0,21.6464,0.6152,31.7147,1.2812,,,,,0,19.7883,0.5703,18.6777,0.7500,,,,,0,32.9110,0.9043,39.1410,1.5625,,,,
433,0,35.4850,0.6782,28.2620,1.1250,,,,,0,19.0729,0.5586,18.0659,0.7812,,,,,0,33.7118,0.8887,41.9836,1.7500,,,,
434,0,22.4723,0.5273,28.5608,1.1875,,,,,0,18.3352,0.5156,17.3773,0.7500,,,,,0,35.0243,0.8750,41.3427,1.6250,,,,
435,0,22.5969,0.6450,30.2120,1.3125,,,,,0,21.0180,0.5781,17.9307,0.6562,,,,,0,35.1610,0.8594,37.4295,1.3750,,,,
436,0,34.2013,0.7969,26.0906,1.0000,,,,,0,17.8445,0.5391,18.9860,0.6875,,,,,0,34.8845,0.8438,43.2189,1.6250,,,,
437,0,22.6039,0.6187,31.5594,1.6250,,,,,0,23.6639,0.5742,21.6416,0.8125,,,,,0,49.1717,1.1787,41.8599,2.0000,,,,
438,0,23.5888,0.6445,21.5951,1.0000,,,,,0,20.6868,0.5947,16.8676,1.0000,,,,,0,48.5034,0.9863,32.6494,1.4375,,,,
439,0,22.7595,0.8008,20.4674,0.9375,,,,,0,18.8034,0.5615,16.0575,0.7812,,,,,0,40.3815,0.9541,29.5882,1.8750,,,,
440,0,27.5679,0.6719,26.2758,1.0000,,,,,0,17.7177,0.5137,19.2969,1.0312,,,,,0,31.5464,0.8027,34.9135,1.6250,,,,
441,0,82.8024,1.2734,34.5958,1.8691,,,,,0,16.6299,0.5000,19.1243,1.0000,,,,,0,29.6245,0.7705,31.7324,2.1875,,,,
442,0,37.8926,0.8298,23.9146,1.7500,,,,,0,16.7191,0.5156,19.7158,1.0000,,,,,0,33.0665,0.8105,31.5086,1.9375,,,,
443,0,31.6790,0.7578,19.3793,1.2500,,,,,0,17.1487,0.5391,18.5950,1.5000,,,,,0,33.6119,0.8574,22.9843,1.6250,,,,
444,0,34.0872,0.7976,26.2505,1.7500,,,,,0,17.5011,0.5234,16.4927,1.5625,,,,,0,31.1184,0.8398,21.9615,1.3750,,,,
445,0,29.3897,0.6797,21.9087,1.1367,,,,,0,20.4323,0.6094,14.7932,0.6875,,,,,0,30.3852,0.7266,22.4844,1.3125,,,,
446,0,38.6820,0.8885,24.2277,1.2500,,,,,0,19.7385,0.5684,16.3370,0.8750,,,,,0,33.1283,0.8066,22.8581,1.2500,,,,
447,0,20.7032,0.5898,23.7712,1.1875,,,,,0,17.9709,0.5430,16.7329,1.2500,,,,,0,29.7428,0.7422,22.9294,1.7500,,,,
448,0,20.3136,0.5820,20.7012,1.4375,,,,,0,17.2393,0.5156,17.1468,1.3750,,,,,0,30.7931,0.7344,22.7420,1.5625,,,,
449,0,57.9274,0.8906,21.2571,1.1250,,,,,0,16.6339,0.4766,15.0827,0.7188,,,,,0,28.9345,0.7344,20.6610,1.4375,,,,
450,0,33.2341,0.7734,25.7057,1.6250,,,,,0,17.4584,0.5684,15.6190,1.0625,,,,,0,26.8123,0.6348,23.8512,1.5000,,,,
451,0,23.7264,0.5781,25.7557,1.3125,,,,,0,20.2204,0.6016,17.5710,1.5000,,,,,0,27.3708,0.6877,38.6253,3.7500,,,,
452,0,41.7681,1.0137,20.6720,1.5625,,,,,0,18.3314,0.5723,17.1723,1.6875,,,,,0,35.4274,0.8555,31.3106,2.4453,,,,
453,0,23.9068,0.6094,19.7836,1.1250,,,,,0,17.9243,0.5312,13.3351,0.8125,,,,,0,33.2078,0.8008,30.6252,1.5000,,,,
454,0,40.4522,0.9302,27.1898,1.5938,,,,,0,33.5581,0.8235,19.0024,0.9531,,,,,0,79.9836,1.3281,48.4289,2.5625,,,,
455,0,38.1095,0.8853,26.3136,1.4688,,,,,0,36.6213,0.8594,16.0854,0.6436,,,,,0,61.4954,1.1719,37.9802,1.9375,,,,
456,0,28.0865,0.6406,22.1459,1.4375,,,,,0,26.9728,0.6875,13.9779,0.8125,,,,,0,42.4204,0.9062,32.8733,1.2500,,,,
457,0,25.5325,0.6582,21.3066,1.0000,,,,,0,20.5268,0.6328,13.6179,0.7500,,,,,0,31.0808,0.8281,28.2456,1.5000,,,,
458,0,29.1888,0.7246,21.5325,1.1250,,,,,0,20.1210,0.6172,14.0767,0.8750,,,,,0,31.5984,0.8125,30.4700,1.5000,,,,
459,0,20.5699,0.6094,24.7615,1.2500,,,,,0,17.3908,0.5469,14.5033,0.8750,,,,,0,28.1455,0.6875,36.5855,2.2031,,,,
460,0,21.8850,0.6436,19.5047,0.8125,,,,,0,18.3373,0.5508,14.5118,0.7500,,,,,0,32.1935,0.8125,29.6277,1.4375,,,,
461,0,27.8378,0.7212,21.9341,1.1875,,,,,0,24.4145,0.6055,14.7702,0.7500,,,,,0,30.0502,0.7227,33.0102,1.5625,,,,
462,0,31.7054,0.8281,23.8698,1.5039,,,,,0,29.6569,0.6777,15.4652,0.6250,,,,,0,31.4263,0.8047,31.7054,1.8906,,,,
463,0,39.4515,0.8096,22.2701,1.1875,,,,,0,18.5316,0.5088,15.5009,0.6875,,,,,0,35.1743,0.8867,36.4461,1.5625,,,,
464,0,23.5752,0.7773,28.6525,1.9531,,,,,0,20.9836,0.5547,13.4648,0.5625,,,,,0,37.7361,0.8828,36.9051,2.3906,,,,
465,0,25.8455,0.7109,24.3391,1.7812,,,,,0,22.5935,0.5898,16.7411,0.7344,,,,,0,38.9518,0.9219,30.4052,2.0000,,,,
466,0,40.3313,0.7773,24.6783,1.1250,,,,,0,23.4904,0.5898,16.3736,0.7500,,,,,0,49.3696,0.9697,35.2852,1.5000,,,,
467,0,59.9280,1.7500,23.8118,0.8926,,,,,0,58.9498,1.4375,18.8035,0.6250,,,,,0,67.5118,1.8750,29.6550,1.3750,,,,
468,0,23.8992,0.6758,28.8448,1.1250,,,,,0,18.5501,0.6016,19.3246,0.7500,,,,,0,30.6553,1.0000,25.8693,0.9062,,,,
469,0,41.7776,0.7188,25.5363,1.0625,,,,,0,16.9015,0.4375,16.5036,0.5469,,,,,0,39.9488,1.4531,43.5569,2.0000,,,,
470,0,32.0465,0.8438,25.6618,0.8906,,,,,0,17.6824,0.5625,19.2922,0.7500,,,,,0,43.7738,0.8125,36.2002,1.3125,,,,
471,0,19.3318,0.5312,26.0780,0.8125,,,,,0,14.4688,0.4375,19.6131,0.7227,,,,,0,30.0344,1.4062,46.0153,1.6094,,,,
472,0,24.6357,0.6562,33.2029,1.2812,,,,,0,18.2846,0.5000,17.6680,0.6250,,,,,0,32.2217,1.1094,39.7959,1.5312,,,,
473,0,26.5872,0.6875,26.1880,1.1250,,,,,0,20.8771,0.5625,16.1347,0.5625,,,,,0,51.2018,0.8906,30.2940,1.5781,,,,
474,0,30.9319,1.0156,27.8346,1.0625,,,,,0,26.9085,0.8438,20.9044,0.6953,,,,,0,59.8849,1.2812,44.5200,1.8125,,,,
475,0,21.4193,0.5469,32.1041,1.2656,,,,,0,24.9355,0.6719,20.5414,0.6919,,,,,0,26.3275,0.6641,44.8815,1.8203,,,,
476,0,36.8830,0.6797,28.7987,1.0625,,,,,0,20.1274,0.5859,21.2721,0.8750,,,,,0,30.4702,0.6289,52.6369,3.0781,,,,
477,0,18.7922,0.4609,33.2152,1.2500,,,,,0,17.9844,0.4844,21.5629,0.7656,,,,,0,31.8683,0.6719,29.3379,1.2500,,,,
478,0,73.1696,1.7500,27.5017,1.0000,,,,,0,58.3260,1.5000,20.9917,0.7188,,,,,0,62.8678,1.5156,43.3612,2.0000,,,,
479,0,32.7933,0.5938,29.7013,0.9668,,,,,0,20.0305,0.5469,15.9861,0.6016,,,,,0,41.7517,0.9844,36.7457,1.3672,,,,
480,0,20.6128,0.5938,27.3642,0.9375,,,,,0,21.5189,0.6094,20.3004,0.7500,,,,,0,49.1717,1.0000,39.7102,1.4375,,,,
481,0,51.7597,0.9688,27.9638,0.9375,,,,,0,20.3854,0.6250,20.6503,0.6836,,,,,0,59.0910,1.1562,40.2704,1.2812,,,,
482,0,21.7762,0.5625,28.1906,1.0312,,,,,0,19.3567,0.6216,20.5805,1.0156,,,,,0,39.6617,0.9297,60.2070,4.2109,,,,
483,0,20.3322,0.5469,27.1634,0.8750,,,,,0,20.8873,0.5938,16.8669,0.5312,,,,,0,35.7332,0.8438,36.2168,1.3750,,,,
484,0,41.4483,0.9688,23.4022,0.7812,,,,,0,20.6859,0.5625,25.9395,0.9375,,,,,0,70.0121,1.4844,37.4266,1.1250,,,,
485,0,21.7243,0.5156,28.3394,0.9297,,,,,0,16.3474,0.5156,23.9303,1.0547,,,,,0,27.1961,0.7188,37.1964,1.5234,,,,
486,0,55.0779,0.9062,27.8447,1.1562,,,,,0,24.1866,0.5781,19.8718,0.6562,,,,,0,55.3281,1.3887,35.4809,1.3438,,,,
487,0,24.0645,0.6406,29.8918,1.0000,,,,,0,19.5210,0.5469,19.9514,0.6719,,,,,0,41.3530,1.1406,49.1505,2.1250,,,,
488,0,37.3250,0.9062,30.6684,1.2344,,,,,0,26.6518,0.7031,25.2169,0.8750,,,,,0,30.8796,0.8125,63.7621,2.5938,,,,
489,0,46.9601,1.2031,30.9016,1.0918,,,,,0,22.9259,0.7188,20.0138,0.6875,,,,,0,43.0306,1.0312,44.6817,2.1719,,,,
490,0,22.3237,0.6562,23.8100,0.8438,,,,,0,18.2158,0.5938,19.8967,0.8047,,,,,0,28.9291,0.7500,33.8204,1.4375,,,,
491,0,62.4880,0.9688,28.4834,1.0078,,,,,0,14.1085,0.4453,20.4543,0.6875,,,,,0,31.5473,0.6562,42.9169,1.8750,,,,
492,0,22.8184,0.5000,36.9012,1.5000,,,,,0,14.0005,0.3906,22.6337,0.9375,,,,,0,27.8030,0.7188,41.6303,1.9062,,,,
493,0,23.5242,0.5469,29.6886,1.0000,,,,,0,27.8000,0.5469,20.1161,0.7500,,,,,0,45.8092,0.7969,30.1962,1.3906,,,,
494,0,26.1047,0.6094,30.0755,1.2188,,,,,0,25.2344,0.5234,22.2133,0.9375,,,,,0,24.5124,0.6328,31.0996,1.3516,,,,
495,0,55.6419,1.5938,24.5187,1.0312,,,,,0,59.4369,1.5625,18.2712,0.7188,,,,,0,65.9356,1.5312,28.8854,1.1553,,,,
496,0,24.6138,0.6094,29.9135,1.2500,,,,,0,19.3634,0.5312,19.8297,0.8750,,,,,0,33.0397,0.9844,30.8067,1.0312,,,,
497,0,46.9644,0.8594,29.5900,0.9688,,,,,0,27.5442,0.7344,17.7711,0.5938,,,,,0,33.3680,0.8438,59.5033,2.7891,,,,
498,0,48.2539,1.1875,28.1624,0.9688,,,,,0,26.8013,0.6797,21.2275,0.7188,,,,,0,39.6229,0.8906,43.6655,1.7812,,,,
499,0,31.9732,1.0312,35.1167,1.0625,,,,,0,27.7490,0.7500,18.0558,0.6875,,,,,0,50.4754,1.0000,43.1003,1.8438,,,,
500,0,34.0578,0.9375,27.5349,1.0605,,,,,0,28.2450,0.7500,21.4217,0.7812,,,,,0,64.2069,1.2188,42.4505,1.5938,,,,
501,0,22.7781,0.6875,28.9237,1.1172,,,,,0,21.8839,0.6250,18.9230,0.6562,,,,,0,37.7165,0.8125,34.9074,1.3408,,,,
502,0,26.3686,0.7031,33.3668,1.2812,,,,,0,20.1805,0.5312,17.5053,0.5156,,,,,0,43.2220,1.1094,40.8761,1.3906,,,,
503,0,35.7985,0.7188,30.2678,1.0000,,,,,0,21.0363,0.5625,19.8048,0.7188,,,,,0,26.5860,0.7812,44.6722,1.9844,,,,
504,0,24.3193,0.6250,29.7151,0.9844,,,,,0,26.1920,0.6250,22.3738,0.8057,,,,,0,39.6462,1.2500,41.6845,1.5938,,,,
505,0,24.5133,0.7812,30.4057,1.0625,,,,,0,21.6980,0.6250,17.4535,0.6328,,,,,0,34.3118,0.8804,43.9825,1.4844,,,,
506,0,30.1682,0.8438,27.8773,1.0938,,,,,0,22.1615,0.6250,19.8801,0.7500,,,,,0,41.7335,0.9375,42.4899,1.4062,,,,
