frame,fp8_diverged,fp8_text_l2,fp8_text_maxabs,fp8_audio_l2,fp8_audio_maxabs,fp8_rms,fp8_click,fp8_centroid_hz,fp8_flatness,w8a16_diverged,w8a16_text_l2,w8a16_text_maxabs,w8a16_audio_l2,w8a16_audio_maxabs,w8a16_rms,w8a16_click,w8a16_centroid_hz,w8a16_flatness,nvfp4ffn-w8a16_diverged,nvfp4ffn-w8a16_text_l2,nvfp4ffn-w8a16_text_maxabs,nvfp4ffn-w8a16_audio_l2,nvfp4ffn-w8a16_audio_maxabs,nvfp4ffn-w8a16_rms,nvfp4ffn-w8a16_click,nvfp4ffn-w8a16_centroid_hz,nvfp4ffn-w8a16_flatness
337,0,29.4702,0.6992,26.0722,1.0938,,,,,0,18.0437,0.5176,24.3180,1.1562,,,,,0,36.5285,0.8018,31.5888,1.5625,,,,
338,0,34.4739,0.7500,33.4417,1.3125,,,,,0,18.0272,0.5938,23.0744,1.0000,,,,,0,30.4480,0.7705,37.0421,1.7500,,,,
339,0,30.9208,0.8047,29.7209,1.2188,,,,,0,20.8475,0.6367,21.6318,1.0625,,,,,0,40.5917,0.8828,32.9356,1.6094,,,,
340,0,22.1839,0.6562,31.8722,1.2422,,,,,0,20.3140,0.6172,21.6106,1.0000,,,,,0,38.9145,0.9224,36.6458,1.3750,,,,
341,0,24.0834,0.7109,34.8275,1.5000,,,,,0,24.4503,0.6719,22.0563,0.8750,,,,,0,37.5844,0.9219,40.1614,1.6875,,,,
342,0,23.2505,0.6562,27.6962,1.7500,,,,,0,21.8188,0.6250,19.7452,0.8750,,,,,0,27.9817,0.6875,47.3397,2.5156,,,,
343,0,47.7730,0.9238,35.1372,1.5625,,,,,0,23.5237,0.6328,24.1110,1.1875,,,,,0,33.0357,0.9062,43.2839,1.9062,,,,
344,0,39.5115,0.9141,33.7315,1.5000,,,,,0,21.4597,0.5938,23.6798,0.9761,,,,,0,30.9067,0.7500,39.8410,1.8750,,,,
345,0,33.1976,0.7617,29.0754,1.3125,,,,,0,21.9710,0.6094,21.5072,0.9141,,,,,0,32.4694,0.8438,57.0372,2.4219,,,,
346,0,31.5656,0.7734,31.4712,1.1094,,,,,0,20.9685,0.6094,19.3919,0.7500,,,,,0,37.8404,0.8203,34.8910,1.5625,,,,
347,0,26.2664,0.6172,28.7982,1.2188,,,,,0,20.1931,0.5625,21.7388,1.0625,,,,,0,32.8899,0.7188,43.6734,2.1250,,,,
348,0,32.3867,0.8477,37.3601,2.0000,,,,,0,22.2854,0.6016,20.6544,1.1250,,,,,0,32.2431,0.7578,43.2728,2.1250,,,,
349,0,46.8588,0.7930,37.7647,1.4531,,,,,0,25.0362,0.5938,22.3865,1.1250,,,,,0,43.2384,0.8018,47.1432,1.9375,,,,
350,0,35.1283,0.9453,32.8584,1.3125,,,,,0,19.0380,0.5708,22.4949,1.0000,,,,,0,37.8470,0.7578,45.6320,2.5000,,,,
351,0,36.6726,0.9766,30.4659,1.2500,,,,,0,22.3737,0.5859,19.3980,0.7500,,,,,0,32.2326,0.7754,55.3737,2.5000,,,,
352,0,27.9172,0.8047,32.4243,1.5000,,,,,0,32.3701,0.6875,19.0121,0.8750,,,,,0,45.6292,0.8809,43.8870,3.0000,,,,
353,0,23.9310,0.6797,31.9166,1.6250,,,,,0,26.2088,0.6250,22.7558,1.0000,,,,,0,32.3210,0.8438,45.0019,2.3750,,,,
354,0,26.0697,0.6328,36.3714,1.6250,,,,,0,24.1168,0.6016,21.2774,0.9375,,,,,0,37.3550,0.8750,48.9694,2.1802,,,,
355,0,23.1304,0.6953,37.2540,2.5000,,,,,0,28.6327,0.6562,23.2373,1.4375,,,,,0,64.9423,1.1016,53.5829,2.4375,,,,
356,0,25.3710,0.8203,36.3917,1.8750,,,,,0,34.2486,0.7266,22.6040,0.9375,,,,,0,57.1115,1.0625,48.0889,2.1250,,,,
357,0,24.0672,0.6484,33.2385,1.8125,,,,,0,28.3752,0.7109,22.2303,1.1250,,,,,0,39.6180,0.9531,39.9258,1.7500,,,,
358,0,37.3209,0.9062,33.5611,1.5000,,,,,0,28.0315,0.6484,21.1173,0.9727,,,,,0,40.3647,0.8984,41.4342,1.5000,,,,
359,0,22.4342,0.6367,34.2460,1.4062,,,,,0,23.4328,0.6096,22.6732,1.1875,,,,,0,44.5456,0.9766,44.8488,1.5625,,,,
360,0,30.0534,0.8125,34.4605,1.7500,,,,,0,32.9978,0.6953,23.3657,1.2500,,,,,0,54.1648,1.0059,43.6424,1.6406,,,,
361,0,27.7190,0.6953,38.5795,1.6250,,,,,0,23.0152,0.5938,22.9239,1.0000,,,,,0,37.5940,0.8906,50.4733,2.0000,,,,
362,0,28.4120,0.6797,33.1904,2.1875,,,,,0,35.1984,0.6562,21.0754,0.8330,,,,,0,50.7153,1.0234,42.0479,2.0000,,,,
363,0,46.3762,0.8906,27.5421,1.2500,,,,,0,29.2630,0.7031,20.3800,1.0000,,,,,0,42.8351,0.9688,40.8377,1.7500,,,,
364,0,39.0576,0.9199,24.2067,1.4375,,,,,0,21.4985,0.6328,18.1510,0.7891,,,,,0,35.1751,0.8359,34.6486,1.5000,,,,
365,0,23.7287,0.7188,29.4962,1.5000,,,,,0,18.6471,0.5400,18.7107,0.9062,,,,,0,33.0447,0.8516,36.4165,1.7500,,,,
366,0,32.8551,0.8444,34.5917,1.7500,,,,,0,19.9850,0.5752,19.7428,0.7500,,,,,0,45.0214,0.9766,33.4424,1.4219,,,,
367,0,57.9691,1.0625,35.0936,1.5625,,,,,0,18.3663,0.5742,25.4978,0.9375,,,,,0,28.5491,0.7852,48.4354,2.2500,,,,
368,0,28.1684,0.6602,31.6696,1.1250,,,,,0,18.2760,0.5723,23.4575,1.1250,,,,,0,42.3693,0.9219,34.4819,1.6250,,,,
369,0,39.8054,0.9570,31.1415,1.4727,,,,,0,22.3275,0.6094,22.9739,1.0625,,,,,0,42.2189,0.9785,32.2450,1.3125,,,,
370,0,21.9518,0.6504,27.0693,0.9951,,,,,0,20.1530,0.5645,22.1681,1.0000,,,,,0,30.3223,0.8203,28.3512,1.1094,,,,
371,0,36.5209,0.8252,27.4614,1.5000,,,,,0,18.7416,0.5679,21.2170,1.1250,,,,,0,42.8905,0.9688,31.8918,1.2500,,,,
372,0,21.8996,0.6328,31.3015,1.3906,,,,,0,18.5692,0.6104,22.3884,1.0625,,,,,0,46.9990,0.9846,29.6852,1.4375,,,,
373,0,43.8069,1.0332,37.5277,1.7500,,,,,0,19.2508,0.5483,22.7320,1.1250,,,,,0,37.0697,0.8984,29.0089,1.1016,,,,
374,0,50.3154,1.0879,31.7950,1.4375,,,,,0,19.5747,0.5596,26.5013,1.3750,,,,,0,31.5896,0.7559,31.9062,1.5625,,,,
375,0,35.2719,0.8691,31.7586,1.1875,,,,,0,17.4261,0.5625,22.9433,1.1250,,,,,0,29.5894,0.7383,29.2642,1.2969,,,,
376,0,20.9292,0.6094,29.0599,1.7500,,,,,0,18.9717,0.6473,21.1754,0.8125,,,,,0,28.4353,0.7534,43.0987,1.9375,,,,
377,0,25.5218,0.7500,26.4593,1.1875,,,,,0,22.2018,0.6250,22.5373,1.0156,,,,,0,37.4406,0.8750,37.9585,1.4062,,,,
378,0,21.9811,0.6426,27.2962,1.1250,,,,,0,25.6514,0.6562,21.5682,0.8750,,,,,0,47.6718,1.0469,44.8327,2.2500,,,,
379,0,23.3487,0.6953,33.9863,1.4570,,,,,0,23.3190,0.6250,23.1906,1.0000,,,,,0,43.5605,0.9844,55.8843,3.3750,,,,
380,0,34.2126,0.7891,30.9051,1.8125,,,,,0,29.5246,0.7031,23.8524,0.8750,,,,,0,39.9044,1.0078,46.9791,2.1250,,,,
381,0,36.0220,0.8223,29.6503,1.2031,,,,,0,21.5723,0.6016,23.2216,0.9443,,,,,0,29.8727,0.7656,39.3253,1.7500,,,,
382,0,24.7621,0.7344,34.9481,1.2539,,,,,0,21.8658,0.5781,24.6033,1.0938,,,,,0,30.8716,0.7500,41.7631,1.6562,,,,
383,0,31.1842,0.7930,33.2491,1.6875,,,,,0,20.4033,0.5703,25.8579,1.1250,,,,,0,29.1935,0.8125,45.4129,2.0625,,,,
384,0,43.0813,0.9805,32.0277,2.3125,,,,,0,19.9845,0.5830,24.2677,1.1250,,,,,0,38.2477,0.7969,42.9019,1.7500,,,,
385,0,24.8767,0.6323,34.9989,1.7500,,,,,0,18.9946,0.5654,23.5039,1.0000,,,,,0,34.5831,0.7266,42.4761,1.6875,,,,
386,0,38.2797,0.8828,31.5820,1.3438,,,,,0,22.0122,0.5781,25.1832,1.1875,,,,,0,37.2062,0.7891,46.9019,1.9375,,,,
387,0,30.3270,0.7295,30.2151,1.1562,,,,,0,18.3703,0.5518,24.8659,1.3125,,,,,0,40.0651,0.7656,45.7924,2.2500,,,,
388,0,48.4429,1.0000,38.0291,1.8750,,,,,0,19.4948,0.5846,19.6769,0.8750,,,,,0,38.0586,0.8385,56.4531,2.5078,,,,
389,0,43.7375,0.9453,36.2999,1.7500,,,,,0,23.4955,0.5938,20.7053,1.1250,,,,,0,34.6451,0.8594,49.3171,2.1250,,,,
390,0,34.8425,0.9375,41.9124,2.5000,,,,,0,23.2930,0.5898,21.3268,0.8750,,,,,0,30.6195,0.7969,52.6716,2.5000,,,,
391,0,23.9189,0.6328,40.2281,1.8750,,,,,0,24.9852,0.6133,20.2720,0.8125,,,,,0,31.5658,0.7783,50.5099,2.4375,,,,
392,0,24.5769,0.7109,32.4760,1.6250,,,,,0,26.1385,0.6094,22.0811,1.0000,,,,,0,44.8359,0.9375,40.7924,1.7734,,,,
393,0,23.0103,0.6875,36.0830,1.5625,,,,,0,28.6469,0.6875,20.9525,0.9375,,,,,0,42.5134,0.9756,40.3803,2.0625,,,,
394,0,27.4487,0.7070,42.9498,1.8750,,,,,0,35.5530,0.7422,22.5248,1.2500,,,,,0,44.6684,1.0000,44.8005,1.9375,,,,
395,0,25.0507,0.6797,36.4987,1.3750,,,,,0,25.5845,0.6328,22.7684,1.2500,,,,,0,30.0638,0.7588,52.8507,2.7500,,,,
396,0,29.8149,0.7617,42.6625,2.1875,,,,,0,25.5096,0.6250,21.0466,1.0625,,,,,0,33.8594,0.8320,51.8472,2.5000,,,,
397,0,24.3153,0.5938,37.3155,1.8125,,,,,0,24.8058,0.6328,24.0944,1.2500,,,,,0,35.7486,0.8730,38.3521,1.4375,,,,
398,0,30.4630,0.7500,40.3377,2.0000,,,,,0,32.1032,0.7109,21.9894,1.2500,,,,,0,31.9714,0.8574,41.2554,1.9375,,,,
399,0,52.5380,0.8867,37.9143,1.8750,,,,,0,23.7201,0.5918,22.6020,0.9219,,,,,0,30.4156,0.8828,49.2002,1.8750,,,,
400,0,27.3729,0.6250,33.9831,1.4375,,,,,0,32.4731,0.6177,22.9554,0.7500,,,,,0,51.0431,1.0654,48.6148,2.3750,,,,
401,0,38.8092,0.8516,33.0733,1.6250,,,,,0,22.6031,0.6172,22.8477,0.8784,,,,,0,34.1423,0.8555,44.5613,1.6250,,,,
402,0,26.1565,0.8223,28.9615,1.2500,,,,,0,21.7247,0.6562,18.5519,0.8750,,,,,0,31.9071,0.8281,35.4993,1.5781,,,,
403,0,21.9204,0.6318,32.1068,1.3125,,,,,0,19.1335,0.5919,21.8045,1.1250,,,,,0,37.3937,0.8779,32.7106,1.1875,,,,
404,0,23.9323,0.6992,33.7930,1.4375,,,,,0,19.8689,0.5645,22.2921,1.0625,,,,,0,32.9984,0.8145,35.5383,1.5000,,,,
405,0,40.9579,0.8467,36.0550,1.3125,,,,,0,18.7797,0.5278,24.5679,1.2500,,,,,0,43.2320,0.9312,33.0055,1.3125,,,,
406,0,35.3202,0.7852,32.3667,1.2812,,,,,0,18.4715,0.5464,24.2636,1.1875,,,,,0,52.3048,1.0137,32.8612,1.3125,,,,
407,0,62.8455,1.0996,33.9544,1.3212,,,,,0,19.7556,0.5781,25.7585,1.2500,,,,,0,29.9631,0.8057,35.1331,1.3281,,,,
408,0,33.2628,0.8242,29.1695,1.1875,,,,,0,20.6430,0.6235,25.1450,1.5000,,,,,0,28.8031,0.7578,30.9961,1.3125,,,,
409,0,27.4001,0.7480,31.6632,1.3125,,,,,0,21.0207,0.5693,21.0303,1.1250,,,,,0,45.3825,0.9956,31.6012,1.2500,,,,
410,0,44.1539,0.8672,28.4781,1.5000,,,,,0,18.9880,0.5645,23.9414,1.1250,,,,,0,46.0668,0.9692,29.1851,1.4375,,,,
411,0,23.2753,0.7207,25.6661,1.3750,,,,,0,18.4809,0.5742,23.5481,1.3750,,,,,0,30.9789,0.8145,26.2802,1.3750,,,,
412,0,20.7667,0.6279,30.2067,1.3750,,,,,0,18.3720,0.5166,24.1386,1.1250,,,,,0,40.9613,0.8496,33.2678,1.5391,,,,
413,0,23.0342,0.5781,33.3913,1.3750,,,,,0,18.4643,0.6035,21.7711,1.0000,,,,,0,30.6514,0.7412,34.3420,1.3438,,,,
414,0,23.1669,0.7578,27.2295,1.2500,,,,,0,21.3996,0.6211,22.1060,0.9375,,,,,0,44.0052,0.9297,40.2078,2.2500,,,,
415,0,26.2416,0.7305,28.0949,1.2500,,,,,0,25.8833,0.6875,19.0847,1.1250,,,,,0,38.9272,0.9600,35.6326,1.5312,,,,
416,0,25.4282,0.7070,30.8648,1.5000,,,,,0,23.3445,0.6406,22.7658,1.1250,,,,,0,43.7410,0.9902,43.0428,2.3750,,,,
417,0,22.0786,0.6250,32.5201,1.4531,,,,,0,27.2884,0.7031,22.6920,1.2500,,,,,0,31.7751,0.7734,54.2116,3.0000,,,,
418,0,46.5072,0.9102,33.8698,1.7500,,,,,0,24.0346,0.6250,23.7305,1.2500,,,,,0,32.4120,0.8438,45.6506,1.8281,,,,
419,0,26.7896,0.7715,35.7584,1.5000,,,,,0,19.7579,0.5781,24.5569,1.1250,,,,,0,31.1896,0.8594,44.8661,1.7656,,,,
420,0,22.1946,0.6172,31.6818,1.5625,,,,,0,27.4399,0.6719,23.9515,1.1250,,,,,0,31.3257,0.8125,42.3697,2.1250,,,,
421,0,41.0172,0.8477,34.1183,1.6250,,,,,0,23.3805,0.6094,26.3610,1.1250,,,,,0,28.5396,0.7500,43.2524,1.6875,,,,
422,0,27.5421,0.7109,38.5811,2.0625,,,,,0,21.8003,0.5938,23.1518,1.0000,,,,,0,33.9114,0.7656,42.3298,1.6875,,,,
423,0,35.5642,0.8555,36.7915,1.3828,,,,,0,21.6438,0.6016,24.2735,1.3750,,,,,0,37.6391,0.7734,46.9703,2.1250,,,,
424,0,48.4594,0.8594,40.3864,1.7031,,,,,0,18.6258,0.5234,27.2632,1.6250,,,,,0,40.9427,0.7883,47.7220,2.5000,,,,
425,0,26.0967,0.7500,34.6470,1.3125,,,,,0,18.5111,0.5566,23.9969,1.2500,,,,,0,35.0570,0.6875,49.8257,2.3750,,,,
426,0,52.8104,1.0488,36.4390,1.6250,,,,,0,21.9547,0.6055,21.3591,1.0000,,,,,0,29.6372,0.7227,53.2319,2.1875,,,,
427,0,25.0724,0.7344,30.2108,1.1250,,,,,0,23.6465,0.5938,20.0524,0.7500,,,,,0,47.7663,0.8906,45.3670,2.8750,,,,
428,0,29.7181,0.8281,35.7854,1.4375,,,,,0,27.5477,0.6719,23.1554,1.1250,,,,,0,39.5959,0.9062,49.6173,2.3125,,,,
429,0,25.1125,0.6641,38.9011,1.9062,,,,,0,25.5219,0.6289,20.9096,1.0000,,,,,0,45.5023,0.9688,53.8671,2.3750,,,,
430,0,26.7566,0.7969,39.4956,1.8750,,,,,0,29.3618,0.7031,25.3134,1.3125,,,,,0,66.9431,1.1299,55.0775,2.5000,,,,
431,0,27.6610,0.7266,41.4223,2.7500,,,,,0,27.3604,0.6758,23.1445,1.0625,,,,,0,53.5781,1.0391,47.0089,2.2500,,,,
432,0,60.8655,1.1953,41.7072,2.3750,,,,,0,25.2483,0.6523,23.3812,1.1250,,,,,0,37.5462,0.9189,42.9815,1.9375,,,,
433,0,43.1688,0.9336,33.1258,1.3594,,,,,0,30.6485,0.7266,22.1237,1.0312,,,,,0,38.0569,0.9141,44.0845,1.6875,,,,
434,0,22.7381,0.6641,34.8770,1.9375,,,,,0,30.6465,0.7197,21.8740,1.0000,,,,,0,48.0523,1.0391,44.7180,1.5625,,,,
435,0,28.3356,0.7969,30.8512,1.5000,,,,,0,27.8900,0.6562,21.8972,1.0000,,,,,0,45.0609,0.9375,43.9904,2.0000,,,,
436,0,23.7858,0.7344,35.3166,1.6699,,,,,0,26.5504,0.6445,22.6527,0.8809,,,,,0,36.7446,0.8906,51.6900,2.0000,,,,
437,0,22.3107,0.6172,30.8784,1.4062,,,,,0,25.9245,0.5859,22.5347,0.8828,,,,,0,42.3640,0.9629,42.6175,2.0000,,,,
438,0,30.5720,0.7656,29.4489,1.2500,,,,,0,27.1739,0.6875,21.0646,1.0000,,,,,0,40.8614,0.9375,44.1547,1.8750,,,,
439,0,33.9145,0.8906,32.4402,1.5625,,,,,0,22.8717,0.6328,17.2704,0.8438,,,,,0,39.2367,0.8984,35.3792,1.7500,,,,
440,0,58.4195,0.9980,29.9670,1.1875,,,,,0,18.6213,0.5352,19.0788,0.7812,,,,,0,34.7024,0.8613,35.9674,2.0000,,,,
441,0,23.6776,0.6523,24.6143,0.9180,,,,,0,20.3737,0.5781,21.0149,0.9531,,,,,0,45.9886,0.9883,36.0699,1.4756,,,,
442,0,21.7548,0.6973,29.8409,1.3750,,,,,0,20.1005,0.5537,23.1009,1.3750,,,,,0,35.5803,0.8750,37.2142,1.8750,,,,
443,0,24.4343,0.7031,27.3718,1.0469,,,,,0,18.1388,0.5713,22.6909,1.0625,,,,,0,42.6910,0.9280,33.3229,1.8125,,,,
444,0,24.3711,0.7734,27.9253,1.4688,,,,,0,19.0157,0.5703,24.4127,1.1250,,,,,0,42.8129,0.9912,31.9653,1.2500,,,,
445,0,37.8061,0.8867,31.9106,1.5000,,,,,0,19.1612,0.5547,21.4151,0.8906,,,,,0,30.2408,0.8359,30.6534,1.3125,,,,
446,0,46.2319,1.0156,30.3173,1.2422,,,,,0,18.8088,0.5723,22.0961,1.1250,,,,,0,41.3838,0.9375,34.1065,1.2500,,,,
447,0,25.6395,0.7734,28.8298,1.2500,,,,,0,20.0815,0.5566,22.3777,1.1875,,,,,0,46.8983,0.9824,31.9291,1.3438,,,,
448,0,32.2932,0.8203,31.2260,1.2812,,,,,0,18.9636,0.5979,23.8108,1.1250,,,,,0,32.2594,0.8438,28.5660,1.1250,,,,
449,0,21.3465,0.6357,28.5590,1.3750,,,,,0,18.8661,0.5400,25.3987,1.5000,,,,,0,31.7086,0.8281,30.4883,1.3672,,,,
450,0,21.9502,0.6260,25.9964,0.9688,,,,,0,18.2789,0.5625,25.3229,1.1875,,,,,0,34.2644,0.8047,34.0310,1.6250,,,,
451,0,23.6992,0.7148,30.4667,1.5000,,,,,0,18.8462,0.6680,26.2730,1.1250,,,,,0,29.7926,0.8115,47.2395,1.8438,,,,
452,0,29.0161,0.8438,31.9180,1.5000,,,,,0,20.0869,0.6680,22.5583,0.8555,,,,,0,42.6185,0.9844,45.3667,2.3750,,,,
453,0,26.3722,0.7578,31.1279,1.5000,,,,,0,23.8117,0.6406,21.2154,1.0000,,,,,0,40.9009,0.9844,48.5711,2.9375,,,,
454,0,30.1868,0.8672,31.6991,1.2812,,,,,0,27.9339,0.7188,22.9048,1.3750,,,,,0,53.2090,1.1094,61.6426,3.8750,,,,
455,0,33.3051,0.8398,28.2578,1.1602,,,,,0,21.8033,0.6250,24.5912,1.0078,,,,,0,35.4398,0.9375,50.1472,2.5000,,,,
456,0,34.8026,0.8594,39.7216,1.8750,,,,,0,27.3802,0.7129,34.8294,1.7188,,,,,0,43.2007,0.8750,42.5362,2.2500,,,,
457,0,47.3176,0.9512,31.2392,1.2812,,,,,0,20.8430,0.5781,25.6113,1.1250,,,,,0,31.2991,0.8750,45.3850,1.7500,,,,
458,0,25.9855,0.6328,35.2725,2.2500,,,,,0,23.6245,0.6406,25.4303,1.3125,,,,,0,30.0485,0.8750,48.3632,2.2812,,,,
459,0,26.7816,0.7656,33.9461,1.5625,,,,,0,18.8264,0.5969,22.4904,1.0000,,,,,0,35.5603,0.9375,43.4452,1.6875,,,,
460,0,25.4097,0.7383,31.7857,1.5312,,,,,0,21.4781,0.6172,24.9523,0.9375,,,,,0,32.9824,0.7500,44.5998,1.6875,,,,
461,0,32.9105,0.7734,36.9024,1.5156,,,,,0,22.9755,0.6016,26.0893,1.3750,,,,,0,34.9898,0.8047,48.0360,2.0000,,,,
462,0,35.0486,0.8633,46.1311,2.0034,,,,,0,20.3659,0.5781,23.9962,1.3750,,,,,0,37.9252,0.7344,46.3163,2.3750,,,,
463,0,23.1017,0.6797,36.0779,1.8125,,,,,0,22.0557,0.6250,20.0091,0.7656,,,,,0,30.8951,0.7383,54.2080,2.3906,,,,
464,0,30.7962,0.8203,37.4479,1.3750,,,,,0,33.3877,0.7031,21.5487,1.3750,,,,,0,47.4496,1.0037,49.6098,2.2500,,,,
465,0,25.8530,0.6562,40.4252,2.1250,,,,,0,26.7179,0.6343,22.4358,1.1250,,,,,0,38.6039,0.8906,58.1551,2.8750,,,,
466,0,25.6174,0.7969,36.2261,1.5625,,,,,0,25.6840,0.6641,22.6297,1.0000,,,,,0,36.3210,0.8750,52.4128,2.6250,,,,
467,0,24.9983,0.7734,40.1305,1.4375,,,,,0,28.9084,0.6602,21.5607,0.9375,,,,,0,53.8185,1.0391,42.5460,2.5625,,,,
468,0,42.3240,1.0312,35.9631,1.7500,,,,,0,29.1087,0.6719,22.8503,1.0000,,,,,0,41.5566,0.9385,41.6445,2.3750,,,,
469,0,34.1239,0.8828,36.2641,1.5625,,,,,0,29.6910,0.7031,22.9625,1.1250,,,,,0,44.9769,0.9951,47.0438,2.6250,,,,
470,0,34.9720,0.7109,47.7008,2.1875,,,,,0,29.7371,0.7070,22.2861,0.8438,,,,,0,43.7308,0.9434,52.3396,2.3750,,,,
471,0,34.8249,0.8750,38.3673,1.5000,,,,,0,26.5933,0.6719,22.6916,1.1250,,,,,0,44.3792,0.9648,49.4692,2.5000,,,,
472,0,39.4963,0.9492,35.3255,1.6250,,,,,0,28.0733,0.6797,25.9757,1.5000,,,,,0,43.7914,0.9609,41.4472,1.9375,,,,
473,0,28.9162,0.8438,30.8957,1.7500,,,,,0,23.0154,0.6172,21.7832,1.0000,,,,,0,37.0465,0.9287,41.8755,2.0625,,,,
474,0,29.3391,0.6855,37.7063,1.2812,,,,,0,22.6206,0.5879,22.8581,0.8750,,,,,0,33.4544,0.9961,46.8138,2.0000,,,,
475,0,23.9539,0.6289,38.8511,1.6250,,,,,0,30.5778,0.6331,25.0331,0.8750,,,,,0,50.6876,1.0048,48.8005,2.3750,,,,
476,0,35.4828,0.8125,33.2114,1.2500,,,,,0,23.0859,0.6484,23.0828,1.1250,,,,,0,38.6960,0.9258,50.0706,1.8750,,,,
477,0,24.3681,0.7422,28.1223,1.2500,,,,,0,23.8703,0.6328,17.5296,0.7812,,,,,0,48.7302,1.0625,36.2079,1.5625,,,,
478,0,44.9214,0.9688,29.1063,1.2617,,,,,0,18.8806,0.5210,20.2609,0.7812,,,,,0,38.4616,0.8916,34.6231,1.1875,,,,
479,0,21.9757,0.6406,34.3563,1.8750,,,,,0,20.8879,0.5684,21.0938,1.0000,,,,,0,35.9803,0.8438,37.6991,1.6250,,,,
480,0,29.4257,0.8438,29.7110,1.2500,,,,,0,19.2430,0.5547,21.3116,1.0000,,,,,0,40.5660,0.9248,32.8545,1.5625,,,,
481,0,21.5268,0.7109,27.3666,1.2188,,,,,0,18.9001,0.5391,22.9102,1.1250,,,,,0,49.4055,0.9922,35.0077,1.5625,,,,
482,0,61.0577,1.0786,33.3685,1.2812,,,,,0,20.8610,0.6074,24.1707,0.8750,,,,,0,31.5681,0.8477,38.0054,1.4375,,,,
483,0,22.1787,0.7344,30.8026,1.2188,,,,,0,18.8293,0.5654,21.5321,1.1250,,,,,0,30.2520,0.7656,30.2796,1.3125,,,,
484,0,31.2616,0.8281,27.6338,1.1875,,,,,0,18.7621,0.5508,20.9516,1.0625,,,,,0,50.5261,1.0195,32.2654,1.1875,,,,
485,0,55.3326,1.0703,30.0269,1.7188,,,,,0,19.6466,0.6367,22.3014,1.0625,,,,,0,37.4624,0.9414,32.0275,1.4375,,,,
486,0,57.8683,1.0527,30.5398,1.6250,,,,,0,18.8199,0.5322,20.1807,1.2500,,,,,0,30.9702,0.8223,28.0523,1.2500,,,,
487,0,65.8436,1.0312,34.3894,1.5000,,,,,0,17.7839,0.5469,26.1886,1.1875,,,,,0,39.0818,0.8340,32.9622,1.5000,,,,
488,0,20.1464,0.5469,34.3964,1.1875,,,,,0,17.7721,0.5781,25.9714,1.2500,,,,,0,37.6141,0.8369,39.0388,1.5684,,,,
489,0,47.4417,0.8672,28.0412,1.4375,,,,,0,25.0406,0.6797,24.8155,1.1084,,,,,0,49.0939,0.9932,38.1310,1.6406,,,,
490,0,27.4298,0.8203,30.7279,1.1875,,,,,0,21.5667,0.6328,23.2001,1.2500,,,,,0,41.4936,0.9980,38.5997,1.6875,,,,
491,0,28.7822,0.8984,30.3301,1.1875,,,,,0,23.3782,0.6250,25.0788,0.9688,,,,,0,42.1729,1.0039,41.9668,1.8125,,,,
492,0,39.3502,0.7656,33.8810,1.7656,,,,,0,22.8028,0.6562,23.9789,1.1250,,,,,0,33.6637,0.8047,48.1334,2.1875,,,,
493,0,32.4104,0.7969,31.2956,1.5000,,,,,0,25.1657,0.6406,24.5738,1.1250,,,,,0,35.1229,0.9062,45.8501,1.8750,,,,
494,0,21.5682,0.6406,30.0902,1.6719,,,,,0,19.2620,0.6072,25.4036,1.2422,,,,,0,31.6247,0.7812,41.1957,1.8281,,,,
495,0,45.5696,0.8984,34.1369,1.5312,,,,,0,22.6290,0.5938,23.1715,1.0312,,,,,0,33.5142,0.7969,42.0038,1.9688,,,,
496,0,23.9703,0.7422,27.3522,1.3125,,,,,0,20.0966,0.5781,21.2957,0.8125,,,,,0,33.0745,0.8750,41.3281,1.9219,,,,
497,0,26.3822,0.7188,30.2061,1.3125,,,,,0,22.9155,0.6094,22.4133,0.8750,,,,,0,32.8227,0.7812,41.3287,1.8486,,,,
498,0,35.8952,0.7734,37.8162,2.3750,,,,,0,19.3089,0.5425,23.1935,1.0000,,,,,0,36.5454,0.8516,41.7596,1.7969,,,,
499,0,36.4988,0.7510,33.8386,1.5000,,,,,0,18.6850,0.5312,22.8356,1.0625,,,,,0,42.6450,0.8750,43.4807,1.9375,,,,
500,0,24.3991,0.7266,32.4388,1.5625,,,,,0,19.5775,0.5625,21.5071,0.9375,,,,,0,34.9656,0.7549,53.3709,2.5000,,,,
501,0,34.4150,0.7812,34.5248,1.9375,,,,,0,25.0753,0.6562,21.5253,0.7812,,,,,0,30.7169,0.8027,53.4437,2.6250,,,,
502,0,25.5156,0.8281,33.7393,1.3906,,,,,0,26.4666,0.6484,20.3642,1.2500,,,,,0,49.5956,0.9375,46.4774,2.5000,,,,
503,0,25.3631,0.8281,37.9926,2.0000,,,,,0,31.5576,0.7500,21.7392,1.0000,,,,,0,43.4195,0.9688,48.3013,2.7500,,,,
504,0,24.4338,0.7031,29.9232,1.2812,,,,,0,25.8939,0.6641,21.5037,0.9375,,,,,0,44.0041,0.9531,47.0252,2.6250,,,,
505,0,34.6859,1.0391,36.4689,1.8125,,,,,0,31.3036,0.7422,22.9290,1.0625,,,,,0,61.4409,1.0881,50.1387,2.3125,,,,
506,0,24.0257,0.7109,33.0119,1.5000,,,,,0,25.4705,0.6406,22.7765,0.9258,,,,,0,54.0730,1.0703,44.2598,2.2500,,,,
