frame,fp8_diverged,fp8_text_l2,fp8_text_maxabs,fp8_audio_l2,fp8_audio_maxabs,fp8_rms,fp8_click,fp8_centroid_hz,fp8_flatness,w8a16_diverged,w8a16_text_l2,w8a16_text_maxabs,w8a16_audio_l2,w8a16_audio_maxabs,w8a16_rms,w8a16_click,w8a16_centroid_hz,w8a16_flatness,nvfp4ffn-w8a16_diverged,nvfp4ffn-w8a16_text_l2,nvfp4ffn-w8a16_text_maxabs,nvfp4ffn-w8a16_audio_l2,nvfp4ffn-w8a16_audio_maxabs,nvfp4ffn-w8a16_rms,nvfp4ffn-w8a16_click,nvfp4ffn-w8a16_centroid_hz,nvfp4ffn-w8a16_flatness
328,0,54.2027,1.0803,30.2462,1.6250,,,,,0,19.9648,0.5898,19.5000,0.8750,,,,,0,39.3991,0.8594,34.1009,1.4688,,,,
329,0,27.2080,0.7852,32.0908,1.3264,,,,,0,18.1978,0.5859,21.6964,0.9062,,,,,0,30.7288,0.7773,30.7004,1.1836,,,,
330,0,21.1439,0.6853,29.1485,1.2188,,,,,0,18.8243,0.5393,25.1791,1.1875,,,,,0,31.9994,0.8154,34.4294,1.2051,,,,
331,0,25.6811,0.7363,25.2135,1.0625,,,,,0,18.3964,0.5547,20.3893,1.0000,,,,,0,42.1764,0.8906,29.9539,1.3125,,,,
332,0,39.0118,1.0005,29.1169,1.5000,,,,,0,18.8140,0.5627,22.1477,1.3750,,,,,0,30.4249,0.7920,32.2253,1.2500,,,,
333,0,29.8996,0.8125,31.5863,1.5000,,,,,0,18.5429,0.5371,22.4453,1.2500,,,,,0,33.6378,0.8486,29.9134,1.1875,,,,
334,0,22.6818,0.7324,29.8148,1.6250,,,,,0,19.6483,0.5645,21.4686,1.0000,,,,,0,48.2985,0.9326,29.1551,1.0469,,,,
335,0,26.2381,0.7773,27.1418,1.1094,,,,,0,18.7757,0.5840,20.7644,1.1250,,,,,0,29.5133,0.7656,31.5882,1.2812,,,,
336,0,22.6957,0.7168,23.6799,1.2500,,,,,0,20.0879,0.5547,20.8425,1.0000,,,,,0,31.4020,0.7734,29.5206,1.2500,,,,
337,0,23.7365,0.6230,28.4577,1.1250,,,,,0,18.7514,0.5273,22.1416,1.1250,,,,,0,30.7816,0.7129,26.4763,1.1250,,,,
338,0,29.0722,0.7773,30.7494,1.5000,,,,,0,17.7316,0.5640,23.7543,1.0000,,,,,0,26.1246,0.6543,43.5123,1.6719,,,,
339,0,23.8951,0.7891,24.0565,1.0625,,,,,0,32.1556,0.7578,22.7760,1.0000,,,,,0,56.1294,0.9548,36.1885,1.4531,,,,
340,0,35.7539,0.8555,33.2078,1.5625,,,,,0,21.5445,0.6250,21.9362,1.0000,,,,,0,45.7614,0.9688,38.0047,1.4492,,,,
341,0,24.9269,0.6855,29.4155,1.5000,,,,,0,23.4218,0.6172,24.9691,1.0000,,,,,0,42.1133,1.0156,38.9606,1.5625,,,,
342,0,23.9971,0.6562,28.2800,1.5000,,,,,0,20.9733,0.5938,22.3402,1.2500,,,,,0,31.0522,0.8281,46.9634,2.0000,,,,
343,0,44.3154,0.8672,28.8718,1.1250,,,,,0,22.4571,0.5781,21.3412,1.1250,,,,,0,29.6088,0.7812,38.8202,1.5625,,,,
344,0,23.3222,0.5938,39.7947,1.9375,,,,,0,25.0274,0.6406,23.4648,1.3750,,,,,0,29.9303,0.8438,46.0117,2.2500,,,,
345,0,24.8919,0.7344,34.7195,1.6250,,,,,0,24.3277,0.6719,24.2459,1.1250,,,,,0,27.0615,0.7266,47.1246,2.0000,,,,
346,0,33.9786,0.9688,33.1718,1.6875,,,,,0,21.6019,0.5625,22.6977,1.3750,,,,,0,29.5242,0.7500,42.9185,1.8750,,,,
347,0,35.2141,0.9297,37.3956,2.2500,,,,,0,19.1682,0.5781,23.1482,1.0000,,,,,0,27.5756,0.7344,42.8403,1.7500,,,,
348,0,41.4266,0.9453,39.1940,2.1250,,,,,0,18.6516,0.5679,21.7445,1.1250,,,,,0,33.6458,0.7500,44.1075,1.8750,,,,
349,0,29.2035,0.7734,34.2195,1.5938,,,,,0,19.1180,0.5167,25.0496,1.6250,,,,,0,35.1293,0.6963,47.4663,2.6250,,,,
350,0,36.9113,0.8438,35.7167,2.0000,,,,,0,18.3242,0.5439,22.3464,0.8750,,,,,0,33.6807,0.7305,54.0015,3.0000,,,,
351,0,23.8991,0.6602,32.8235,1.6250,,,,,0,20.7702,0.5781,19.8628,0.7500,,,,,0,30.5242,0.7500,57.2499,2.6719,,,,
352,0,41.9942,1.0859,31.3098,1.3750,,,,,0,28.5943,0.6250,18.9145,0.7500,,,,,0,52.9916,0.9297,44.9578,3.0000,,,,
353,0,29.5361,0.7109,28.7484,1.0547,,,,,0,24.9991,0.6250,22.4788,1.1250,,,,,0,43.1729,0.9062,48.4332,2.6250,,,,
354,0,42.6039,0.8984,33.5499,1.3633,,,,,0,30.8026,0.6328,22.1411,1.0000,,,,,0,45.7413,0.9062,52.3262,2.5625,,,,
355,0,27.2293,0.7812,44.5306,2.0000,,,,,0,32.1226,0.7031,25.8544,1.7500,,,,,0,62.7621,1.0703,54.0288,2.5000,,,,
356,0,34.5221,0.7500,39.8902,1.6875,,,,,0,25.1189,0.6328,19.9727,1.0625,,,,,0,44.6373,0.9648,44.9740,2.1250,,,,
357,0,27.3049,0.8047,38.6667,1.8125,,,,,0,39.3448,0.8086,21.2317,1.0000,,,,,0,44.2014,0.9688,42.0257,2.2500,,,,
358,0,42.5959,1.0156,42.1240,2.0000,,,,,0,26.4278,0.6289,20.7747,0.8750,,,,,0,35.8814,0.8594,49.7880,2.1172,,,,
359,0,24.6640,0.6719,44.0058,2.0000,,,,,0,26.2817,0.6328,23.6327,1.3750,,,,,0,37.6243,0.9062,48.6749,1.9375,,,,
360,0,35.9087,0.9844,40.3308,1.7500,,,,,0,24.8407,0.6172,23.3162,1.3750,,,,,0,36.7719,0.8154,46.7913,2.0000,,,,
361,0,21.7980,0.5703,38.3720,1.5625,,,,,0,27.2290,0.6406,23.2505,1.1250,,,,,0,30.2203,0.7852,55.7731,2.2500,,,,
362,0,37.9660,0.8075,31.6657,1.4375,,,,,0,29.7099,0.5977,22.0163,0.8125,,,,,0,41.0322,0.9414,46.9740,2.6250,,,,
363,0,30.4119,0.7734,31.1860,2.0000,,,,,0,27.2318,0.6641,21.8073,1.0000,,,,,0,38.1163,0.9375,44.0622,2.0000,,,,
364,0,24.2531,0.7344,29.5232,1.2500,,,,,0,19.4966,0.5703,19.2141,1.0000,,,,,0,30.3126,0.7969,38.4011,1.5625,,,,
365,0,40.4949,0.8789,32.7085,1.3750,,,,,0,18.8400,0.5381,19.7013,1.0312,,,,,0,32.8834,0.8594,40.8346,1.5625,,,,
366,0,27.1054,0.7578,29.9102,1.3750,,,,,0,18.6619,0.5703,20.8419,1.0000,,,,,0,32.7711,0.8242,35.9388,1.3164,,,,
367,0,24.2305,0.7754,33.3211,1.3125,,,,,0,19.3276,0.6182,21.1222,0.9375,,,,,0,29.1357,0.7236,30.3207,1.3125,,,,
368,0,71.3881,1.1328,35.3722,1.8750,,,,,0,19.7419,0.6193,21.4448,0.8750,,,,,0,43.2869,0.9248,29.6934,1.1875,,,,
369,0,21.6444,0.7051,34.9541,1.6875,,,,,0,18.7947,0.5654,21.2434,1.3750,,,,,0,31.9578,0.8346,32.8012,1.3750,,,,
370,0,40.0052,0.8418,29.2798,1.1406,,,,,0,18.7914,0.5723,20.4874,1.0000,,,,,0,30.1765,0.7852,31.8296,1.4375,,,,
371,0,31.2836,0.7944,29.7089,1.6250,,,,,0,18.7566,0.5654,20.9202,0.8125,,,,,0,40.0869,0.9531,30.5507,1.2168,,,,
372,0,25.9047,0.7051,33.7708,1.2500,,,,,0,18.6026,0.5996,20.7707,0.9375,,,,,0,35.0790,0.8672,28.4309,0.9375,,,,
373,0,44.5565,0.8750,26.7722,1.0156,,,,,0,18.2919,0.5698,20.2611,0.8750,,,,,0,29.4517,0.7891,26.7177,1.2500,,,,
374,0,30.9558,0.8286,29.8746,1.7500,,,,,0,17.7051,0.5586,23.8317,1.0000,,,,,0,29.2873,0.7168,27.0114,1.0000,,,,
375,0,21.0035,0.6328,27.0386,1.1191,,,,,0,18.9392,0.6172,23.9545,1.1250,,,,,0,26.2379,0.6406,29.4575,1.3125,,,,
376,0,35.7771,0.7637,32.5050,1.6250,,,,,0,18.2118,0.6221,22.3343,1.3125,,,,,0,31.4610,0.7734,40.6647,1.8281,,,,
377,0,23.9530,0.7812,33.8053,1.2852,,,,,0,21.7470,0.6328,22.9735,0.8359,,,,,0,41.5349,0.8984,42.5277,1.8438,,,,
378,0,24.7853,0.7109,32.2845,1.6875,,,,,0,21.6322,0.6250,22.0131,0.8438,,,,,0,39.9990,0.9531,46.3195,1.9375,,,,
379,0,28.6522,0.6719,40.9243,2.0000,,,,,0,28.7092,0.6953,24.2089,1.0000,,,,,0,63.3539,1.1406,55.6105,2.9375,,,,
380,0,33.8728,0.7891,31.0620,1.5625,,,,,0,22.7386,0.6094,23.5922,0.8750,,,,,0,37.7510,0.9375,50.7865,2.4375,,,,
381,0,22.2101,0.7031,28.8788,1.7656,,,,,0,22.0580,0.6094,25.6590,0.9644,,,,,0,31.7875,0.8516,42.5411,1.6250,,,,
382,0,22.7282,0.7168,33.8531,1.4375,,,,,0,19.3797,0.5526,25.6334,1.0938,,,,,0,28.4166,0.7969,45.3153,1.8750,,,,
383,0,23.7694,0.8047,36.5205,1.2500,,,,,0,22.1206,0.6016,24.4693,1.0430,,,,,0,32.3057,0.7500,44.3382,1.8125,,,,
384,0,24.4179,0.7305,31.4556,1.5000,,,,,0,27.5698,0.6875,27.7931,1.3633,,,,,0,31.2976,0.7266,50.9432,2.2500,,,,
385,0,49.4673,1.0078,30.6293,1.5000,,,,,0,19.4131,0.5806,24.5584,1.1250,,,,,0,37.9182,0.7461,43.8219,2.0000,,,,
386,0,22.2329,0.7070,38.7254,1.8750,,,,,0,23.6132,0.5859,27.2096,1.1453,,,,,0,35.5748,0.7305,46.2531,1.8281,,,,
387,0,21.8846,0.6367,41.0838,1.9375,,,,,0,18.1029,0.5262,25.3052,1.0781,,,,,0,59.3237,0.9766,51.1960,2.8750,,,,
388,0,23.3404,0.7266,31.6144,1.7500,,,,,0,19.9024,0.5498,20.4551,1.0000,,,,,0,43.8806,0.9692,53.7193,2.2656,,,,
389,0,26.2246,0.8438,35.1288,1.5625,,,,,0,25.7208,0.5938,22.9710,1.3750,,,,,0,37.3028,0.8594,52.0511,2.8750,,,,
390,0,24.1927,0.7969,43.8207,1.9688,,,,,0,28.5844,0.6328,22.2783,1.0000,,,,,0,34.4682,0.8438,56.5392,3.0000,,,,
391,0,24.1900,0.7734,39.8717,1.7500,,,,,0,28.9401,0.6602,22.6960,1.1875,,,,,0,36.2796,0.8262,54.6751,2.8125,,,,
392,0,24.0628,0.6992,34.8284,1.8750,,,,,0,27.9205,0.6406,24.4004,1.2500,,,,,0,43.0732,0.9023,44.8193,2.3125,,,,
393,0,25.0138,0.7031,35.5694,1.8125,,,,,0,33.8373,0.7266,22.7541,1.0625,,,,,0,34.6776,0.8352,42.3924,1.9375,,,,
394,0,24.5484,0.7422,37.7798,1.6250,,,,,0,40.1001,0.8047,21.8105,1.0625,,,,,0,50.8120,1.0083,44.0382,1.8750,,,,
395,0,22.9958,0.6641,34.0389,1.4219,,,,,0,31.9193,0.7109,21.7846,0.8203,,,,,0,36.7401,0.8613,49.9507,2.1875,,,,
396,0,26.2551,0.6875,39.3746,1.7500,,,,,0,27.6264,0.6641,22.3033,0.9375,,,,,0,34.4793,0.8262,49.6394,2.0625,,,,
397,0,28.5247,0.8203,33.2563,1.4375,,,,,0,26.4738,0.6484,23.2039,1.0000,,,,,0,34.3440,0.8086,41.3881,1.6250,,,,
398,0,30.2394,0.8438,36.3146,2.0625,,,,,0,30.7564,0.6797,22.2376,1.1250,,,,,0,34.1462,0.8438,45.7762,1.7500,,,,
399,0,26.0273,0.6602,33.7286,1.5303,,,,,0,28.1735,0.6367,21.4525,1.0625,,,,,0,33.0483,0.9355,51.8593,2.1250,,,,
400,0,22.0657,0.6250,34.7394,1.3750,,,,,0,34.0034,0.6328,21.2897,0.8438,,,,,0,47.0854,0.9844,51.7124,2.5000,,,,
401,0,28.4081,0.8027,33.7439,1.6875,,,,,0,22.8705,0.6328,21.4492,0.9062,,,,,0,30.8690,0.7969,44.3817,1.8438,,,,
402,0,41.4112,0.8906,30.1430,1.2812,,,,,0,21.2351,0.6250,18.5374,0.9375,,,,,0,37.4500,0.8594,37.2512,1.7500,,,,
403,0,37.2770,1.0078,29.6153,1.2188,,,,,0,19.1327,0.5713,18.8099,0.7500,,,,,0,41.3066,0.9072,32.7238,1.6875,,,,
404,0,21.7316,0.6487,25.9518,1.0742,,,,,0,18.4990,0.5703,23.6632,1.0000,,,,,0,32.6087,0.7998,32.1760,1.3066,,,,
405,0,43.5119,0.9180,30.6267,1.2148,,,,,0,18.2927,0.5626,27.0745,1.3750,,,,,0,31.4324,0.8008,34.6123,1.2955,,,,
406,0,28.2503,0.7363,26.2710,1.0938,,,,,0,18.2945,0.5552,20.9798,1.0000,,,,,0,40.8287,0.9180,31.4202,1.4219,,,,
407,0,29.9659,0.7949,38.3728,1.6250,,,,,0,19.2690,0.5586,26.4651,1.5000,,,,,0,29.7510,0.7939,37.1514,1.5000,,,,
408,0,24.3084,0.6367,27.7160,1.2500,,,,,0,18.4196,0.5586,25.5008,1.3750,,,,,0,38.0302,0.9150,33.0862,1.2500,,,,
409,0,25.7482,0.6484,27.6391,1.0625,,,,,0,18.7921,0.6055,22.6647,1.1250,,,,,0,44.5242,0.9453,32.2207,1.1562,,,,
410,0,25.9410,0.7852,26.1023,1.0000,,,,,0,20.0232,0.5684,23.9642,1.1250,,,,,0,35.1237,0.8848,35.6455,1.3438,,,,
411,0,41.7262,0.9307,22.9251,1.1250,,,,,0,19.0991,0.5488,23.8454,1.1250,,,,,0,29.7062,0.7891,32.0216,1.3047,,,,
412,0,27.5716,0.5830,27.0405,1.1875,,,,,0,18.3977,0.5312,23.8076,1.1250,,,,,0,32.5257,0.7329,30.3842,1.3125,,,,
413,0,43.5696,0.8906,28.1211,1.0625,,,,,0,18.5175,0.6254,24.7187,1.1250,,,,,0,28.9512,0.7305,40.7756,1.6406,,,,
414,0,31.6280,0.8984,29.0155,1.5000,,,,,0,20.5660,0.6016,22.3217,0.8750,,,,,0,46.2260,0.8750,37.8728,1.5938,,,,
415,0,37.3596,0.8750,30.6611,1.3438,,,,,0,26.4746,0.6875,24.4881,1.1250,,,,,0,49.7097,1.0156,38.7504,1.6250,,,,
416,0,22.6475,0.6250,31.6347,1.3125,,,,,0,19.3690,0.5957,24.6465,1.1250,,,,,0,37.1967,0.9375,41.4296,1.8125,,,,
417,0,33.1859,0.8203,31.1071,2.0000,,,,,0,20.1027,0.5781,24.1902,1.0000,,,,,0,37.0755,0.9375,52.0756,2.3750,,,,
418,0,21.8652,0.6406,36.4379,1.6602,,,,,0,24.4271,0.6250,28.9004,1.4375,,,,,0,38.7282,0.9531,47.0351,2.1250,,,,
419,0,41.0803,1.0332,36.5375,1.8750,,,,,0,19.0441,0.5636,25.7573,1.0879,,,,,0,32.8034,0.9375,43.0018,2.0469,,,,
420,0,27.0188,0.7695,39.3445,1.8438,,,,,0,21.8127,0.5938,24.1073,1.0000,,,,,0,30.2934,0.8281,40.8164,1.8750,,,,
421,0,52.3978,0.9414,40.1756,2.0156,,,,,0,30.8887,0.6875,25.2956,1.0625,,,,,0,33.7396,0.8281,53.5950,2.8281,,,,
422,0,29.7897,0.7305,31.2663,1.5625,,,,,0,21.3603,0.5625,24.4224,1.0000,,,,,0,29.7276,0.8125,43.8412,1.8586,,,,
423,0,31.2077,0.7500,32.4648,1.5000,,,,,0,22.2008,0.6016,24.1357,0.9375,,,,,0,30.7723,0.8203,43.4476,1.7812,,,,
424,0,26.1600,0.7109,32.2847,1.2500,,,,,0,24.6765,0.6328,23.9943,0.8750,,,,,0,32.6597,0.7891,45.9030,1.9219,,,,
425,0,41.4509,1.0625,38.5092,1.2500,,,,,0,18.4401,0.5428,23.9117,1.0000,,,,,0,35.9200,0.7285,51.5695,2.5000,,,,
426,0,28.0599,0.6875,27.3026,1.2500,,,,,0,21.0963,0.5859,22.4216,0.7500,,,,,0,29.8961,0.7227,52.9412,2.4375,,,,
427,0,29.0089,0.6953,29.5092,0.9844,,,,,0,34.1798,0.7344,20.4976,0.8750,,,,,0,58.8110,1.0312,46.9331,2.8750,,,,
428,0,29.3254,0.8438,31.8494,1.3125,,,,,0,26.5329,0.7031,24.0231,0.9316,,,,,0,45.9663,1.0000,47.5455,2.5000,,,,
429,0,36.4039,0.8984,31.4866,1.5938,,,,,0,27.1764,0.6484,22.9739,1.0625,,,,,0,47.6333,0.9609,46.7071,2.3125,,,,
430,0,24.4714,0.7031,39.8108,1.6250,,,,,0,29.6528,0.7031,23.7872,1.2500,,,,,0,64.0577,1.0781,52.3020,2.0938,,,,
431,0,40.6747,0.9844,33.1833,1.6875,,,,,0,25.8440,0.6484,22.5940,0.8750,,,,,0,54.3960,1.0220,44.5561,2.2500,,,,
432,0,33.1226,0.8203,34.2384,1.4688,,,,,0,24.6340,0.6484,21.7817,0.9375,,,,,0,43.1380,0.9375,41.8915,1.9375,,,,
433,0,33.6591,0.8125,33.8971,1.5000,,,,,0,24.0947,0.6523,20.8598,0.8076,,,,,0,37.1222,0.8984,43.8912,2.0000,,,,
434,0,25.8788,0.7109,33.8500,1.3750,,,,,0,26.1044,0.6562,23.1782,1.0625,,,,,0,42.5815,0.9531,44.4563,1.8750,,,,
435,0,24.7308,0.7578,30.2362,1.3750,,,,,0,21.5744,0.5703,21.9954,1.0000,,,,,0,41.0059,0.8521,42.5010,1.8750,,,,
436,0,25.0031,0.6836,39.3270,1.9375,,,,,0,19.8259,0.5605,24.7091,1.1250,,,,,0,30.4397,0.7656,53.2129,2.1250,,,,
437,0,29.7366,0.7852,33.0060,1.4375,,,,,0,32.8427,0.6484,24.3118,1.0000,,,,,0,44.3271,1.0107,47.8734,2.8438,,,,
438,0,30.4428,0.7891,28.1742,1.0000,,,,,0,28.6179,0.6836,19.5335,0.8750,,,,,0,34.7071,0.8779,46.0100,2.1250,,,,
439,0,23.7215,0.7227,27.6026,1.2500,,,,,0,23.3649,0.6484,18.3486,0.9219,,,,,0,38.2433,0.8984,38.9990,1.5859,,,,
440,0,23.6845,0.6465,36.2613,1.4375,,,,,0,19.3347,0.5469,19.0083,0.9688,,,,,0,36.2379,0.8359,35.7262,1.4375,,,,
441,0,21.8278,0.6680,28.4109,1.1250,,,,,0,19.2026,0.5527,22.9525,1.0625,,,,,0,36.8631,0.9229,38.3678,1.8359,,,,
442,0,45.9800,0.8594,28.3859,1.2500,,,,,0,19.0726,0.5410,23.5115,1.1250,,,,,0,34.2165,0.8188,32.9359,1.4375,,,,
443,0,45.7257,0.9590,31.7668,1.3750,,,,,0,18.3142,0.5361,22.9005,1.0625,,,,,0,39.4940,0.8750,30.5554,1.3750,,,,
444,0,39.1297,0.8789,28.9132,1.0625,,,,,0,18.9914,0.5449,21.5312,1.1250,,,,,0,34.1983,0.8457,33.6251,1.4062,,,,
445,0,31.7578,0.7145,28.9095,1.1875,,,,,0,18.6224,0.5498,21.6063,1.1875,,,,,0,28.7921,0.7578,33.6971,1.3125,,,,
446,0,30.4316,0.7422,27.0241,1.1719,,,,,0,18.9187,0.5581,22.0615,0.9375,,,,,0,43.8927,0.9766,30.5742,1.0938,,,,
447,0,26.2727,0.7734,27.9538,1.1875,,,,,0,18.9328,0.5947,21.9335,1.1250,,,,,0,33.9751,0.8125,30.6578,1.3984,,,,
448,0,24.4242,0.8320,28.3139,1.0625,,,,,0,18.5117,0.5522,21.5496,1.1875,,,,,0,33.7266,0.8750,31.1556,1.3125,,,,
449,0,27.3420,0.6250,28.8004,1.0312,,,,,0,17.7584,0.5342,24.7913,1.2500,,,,,0,32.0273,0.7988,28.9056,1.3750,,,,
450,0,27.3411,0.7109,30.9976,1.4375,,,,,0,17.6047,0.5703,21.0645,1.0000,,,,,0,28.6811,0.6885,33.8395,1.6250,,,,
451,0,21.4262,0.6328,38.7334,1.5312,,,,,0,18.6079,0.6694,22.8644,1.0625,,,,,0,32.6205,0.7383,42.7716,1.9258,,,,
452,0,28.1426,0.8359,34.7356,1.9375,,,,,0,21.9117,0.6406,25.9251,0.9453,,,,,0,35.7603,0.8516,46.7620,2.8281,,,,
453,0,39.8639,0.8516,28.9620,1.1250,,,,,0,20.4234,0.5859,22.8524,1.3750,,,,,0,32.4212,0.8750,39.7441,1.9375,,,,
454,0,27.2062,0.9102,29.0141,1.4375,,,,,0,22.6744,0.6250,22.3502,1.2500,,,,,0,51.0885,1.0781,63.8191,4.1875,,,,
455,0,44.4080,0.9453,30.4172,1.3750,,,,,0,23.7498,0.6562,23.4347,1.2500,,,,,0,39.0059,0.9844,54.3278,2.7500,,,,
456,0,52.4499,0.9375,30.7449,1.6250,,,,,0,23.1367,0.6562,24.0239,1.0000,,,,,0,29.0795,0.8281,43.3254,1.6875,,,,
457,0,28.5850,0.7617,32.7087,1.3438,,,,,0,20.3867,0.6094,23.5776,1.0000,,,,,0,29.5661,0.8125,44.8244,2.0000,,,,
458,0,23.8516,0.6719,48.3449,2.0625,,,,,0,18.3437,0.5664,25.5323,1.1250,,,,,0,28.0577,0.8750,50.2538,2.1250,,,,
459,0,39.7789,0.8906,30.9069,1.3750,,,,,0,18.9571,0.5703,21.4181,1.1250,,,,,0,33.2243,0.8125,43.8300,1.9375,,,,
460,0,32.1598,0.7051,37.6090,1.9375,,,,,0,18.5275,0.5925,23.0116,1.1250,,,,,0,32.2182,0.7266,44.9410,2.0000,,,,
461,0,26.6011,0.6562,41.2120,1.9375,,,,,0,21.7795,0.6094,24.2452,1.2500,,,,,0,32.4866,0.8047,45.9024,1.8750,,,,
462,0,42.3836,0.9414,47.1340,2.6250,,,,,0,18.9296,0.5349,24.7422,1.0000,,,,,0,54.7385,0.9297,48.4362,2.3750,,,,
463,0,23.4448,0.7578,33.4784,1.2656,,,,,0,20.1767,0.5781,22.2421,0.8750,,,,,0,37.1871,0.8521,56.1592,2.1562,,,,
464,0,27.2023,0.7969,35.6727,1.8359,,,,,0,26.6236,0.6406,21.9944,1.1250,,,,,0,47.9450,1.0312,47.3756,2.2500,,,,
465,0,26.3625,0.8594,36.4608,1.6250,,,,,0,23.1623,0.5811,22.5141,1.1250,,,,,0,38.2807,0.9062,55.8576,2.5625,,,,
466,0,38.1905,0.9375,30.7793,1.2500,,,,,0,23.8381,0.6406,24.1473,1.1875,,,,,0,41.0467,0.8750,53.5368,2.3750,,,,
467,0,35.0806,0.9531,35.8972,1.7500,,,,,0,27.4603,0.6523,24.2728,1.2500,,,,,0,52.3882,0.9785,43.3202,2.5000,,,,
468,0,29.9971,0.7969,34.9812,1.4531,,,,,0,30.2295,0.6875,23.2314,1.1250,,,,,0,45.9789,0.9653,42.9888,2.3750,,,,
469,0,50.7361,0.9375,32.6626,1.7656,,,,,0,24.6080,0.6641,23.9086,1.2500,,,,,0,48.7152,1.0312,45.3563,2.1875,,,,
470,0,37.4665,0.8281,38.6108,1.8750,,,,,0,30.2260,0.6914,21.0034,1.0000,,,,,0,39.3977,0.8672,50.8047,2.3750,,,,
471,0,34.9809,0.7344,34.9798,1.4375,,,,,0,29.0718,0.6992,22.8225,1.1250,,,,,0,43.5230,0.9414,48.8645,2.1875,,,,
472,0,35.1960,0.8281,38.2169,1.8125,,,,,0,28.8751,0.6953,23.7326,1.0625,,,,,0,38.6652,0.8662,40.5823,1.6250,,,,
473,0,31.3677,0.8516,34.2359,1.7500,,,,,0,22.1042,0.5859,22.3230,1.0000,,,,,0,29.4048,0.7429,43.9478,1.7500,,,,
474,0,25.7171,0.6680,33.7003,1.3750,,,,,0,31.4691,0.6719,21.8117,0.8750,,,,,0,37.9764,0.9844,46.3079,2.0625,,,,
475,0,39.8282,0.8906,32.1771,1.5000,,,,,0,39.7536,0.7148,21.5935,0.7500,,,,,0,56.0470,1.0781,51.0099,2.6250,,,,
476,0,30.7351,0.8125,31.9824,1.5000,,,,,0,22.7407,0.6211,21.3167,0.8750,,,,,0,30.5422,0.8066,47.7758,2.1719,,,,
477,0,24.0943,0.7734,28.5622,1.4531,,,,,0,19.4101,0.5625,18.6233,0.9375,,,,,0,43.2916,0.9297,36.7705,1.7969,,,,
478,0,37.2032,0.9209,32.9405,1.8750,,,,,0,19.4163,0.5527,18.8959,0.7812,,,,,0,49.6871,0.9863,33.7671,1.7500,,,,
479,0,24.3816,0.7500,28.6149,1.0625,,,,,0,18.1648,0.5729,22.1440,1.0000,,,,,0,29.6353,0.7578,40.3944,1.6250,,,,
480,0,41.4426,1.0117,33.3511,1.4531,,,,,0,18.1499,0.5630,25.1477,1.2500,,,,,0,41.9933,0.9229,38.8429,1.6250,,,,
481,0,25.2722,0.7344,30.4673,1.3906,,,,,0,18.1709,0.5356,23.1595,1.3750,,,,,0,40.2420,0.9062,31.4889,1.2500,,,,
482,0,43.0235,0.9023,27.0762,1.1562,,,,,0,19.4726,0.5742,23.6317,1.3750,,,,,0,33.3442,0.8398,35.9005,1.4688,,,,
483,0,24.5317,0.7109,27.7293,1.0000,,,,,0,18.4093,0.5400,22.4840,1.3750,,,,,0,40.2118,0.9219,32.9237,1.2500,,,,
484,0,23.7327,0.7295,27.1848,1.2500,,,,,0,18.5682,0.6084,22.8402,1.0000,,,,,0,42.5067,0.8848,33.5402,1.1250,,,,
485,0,56.9453,1.1094,34.9249,1.6484,,,,,0,19.1903,0.5493,22.5984,1.0000,,,,,0,37.4891,0.8828,35.2682,1.3750,,,,
486,0,41.3353,0.7656,25.8468,1.0938,,,,,0,18.7173,0.5564,22.1114,1.0000,,,,,0,36.4923,0.8906,33.1526,1.6875,,,,
487,0,38.8980,0.8945,32.8787,1.6250,,,,,0,22.0288,0.5562,19.9922,0.8750,,,,,0,46.1778,0.9082,28.0427,1.2500,,,,
488,0,37.9830,0.7578,31.2985,1.1250,,,,,0,17.8981,0.5889,25.0418,1.1875,,,,,0,27.4541,0.6797,38.8136,1.5781,,,,
489,0,27.3695,0.8828,25.6866,1.0156,,,,,0,24.8735,0.6641,24.3289,1.1250,,,,,0,56.4738,0.9922,41.2107,1.8438,,,,
490,0,30.3617,0.8906,33.7551,1.5000,,,,,0,21.2690,0.6094,24.0204,1.1250,,,,,0,42.8384,0.9844,37.2671,1.4141,,,,
491,0,30.4969,0.9062,30.4518,1.9375,,,,,0,21.6400,0.6094,25.7273,1.3750,,,,,0,37.1029,0.9531,41.6143,1.8125,,,,
492,0,35.3333,0.8125,27.4190,1.5000,,,,,0,22.1405,0.6406,22.4660,1.1250,,,,,0,34.0332,0.9062,50.6102,2.1172,,,,
493,0,22.6301,0.6016,34.6617,2.0312,,,,,0,19.4491,0.5664,28.1828,1.3750,,,,,0,37.5842,0.9531,47.0779,1.9375,,,,
494,0,22.7774,0.6055,34.4161,1.6250,,,,,0,22.9085,0.6172,25.0709,1.0938,,,,,0,36.8203,0.9922,45.5130,2.1250,,,,
495,0,25.8586,0.6523,34.7066,1.9062,,,,,0,21.8640,0.6094,23.3629,0.8750,,,,,0,31.3790,0.8125,41.8303,1.9375,,,,
496,0,31.9661,0.7734,43.0889,2.1875,,,,,0,19.7038,0.5781,22.4441,0.8203,,,,,0,29.8437,0.7500,50.3782,2.5156,,,,
497,0,61.1931,1.1328,34.6445,1.4062,,,,,0,19.2443,0.5708,24.5555,0.8750,,,,,0,33.8819,0.8125,42.6698,1.8164,,,,
