frame,fp8_diverged,fp8_text_l2,fp8_text_maxabs,fp8_audio_l2,fp8_audio_maxabs,fp8_rms,fp8_click,fp8_centroid_hz,fp8_flatness,w8a16_diverged,w8a16_text_l2,w8a16_text_maxabs,w8a16_audio_l2,w8a16_audio_maxabs,w8a16_rms,w8a16_click,w8a16_centroid_hz,w8a16_flatness
962,1,,,,,0.00022,0.00001,3.4,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
963,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
964,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
965,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
966,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
967,1,,,,,0.00022,0.00000,3.4,0.00005,1,,,,,0.00022,0.00000,3.1,0.00004
968,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
969,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
970,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
971,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00003
972,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00001,3.2,0.00003
973,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
974,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.2,0.00003
975,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
976,1,,,,,0.00022,0.00000,3.8,0.00005,1,,,,,0.00022,0.00000,3.2,0.00004
977,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
978,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
979,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.1,0.00003
980,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
981,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00001,3.1,0.00004
982,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
983,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
984,1,,,,,0.00022,0.00001,3.7,0.00005,1,,,,,0.00022,0.00001,3.2,0.00004
985,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
986,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
987,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
988,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00000,3.2,0.00004
989,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
990,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
991,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
992,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
993,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.3,0.00004
994,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
995,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
996,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
997,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00003
998,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
999,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1000,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1001,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1002,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
1003,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
1004,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
1005,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
1006,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.4,0.00004
1007,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.5,0.00005
1008,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
1009,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
1010,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1011,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
1012,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1013,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1014,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1015,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1016,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
1017,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
1018,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1019,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1020,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1021,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.5,0.00005
1022,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1023,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1024,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1025,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1026,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1027,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1028,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1029,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
1030,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1031,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1032,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
1033,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
1034,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1035,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
1036,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1037,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1038,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
1039,1,,,,,0.00022,0.00001,3.4,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1040,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1041,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
1042,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1043,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
1044,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1045,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00003
1046,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1047,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
1048,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1049,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1050,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00003
1051,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
1052,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1053,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1054,1,,,,,0.00022,0.00000,3.8,0.00005,1,,,,,0.00022,0.00001,3.6,0.00004
1055,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1056,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1057,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
1058,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1059,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1060,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1061,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00001,3.6,0.00004
1062,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1063,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00000,3.6,0.00004
1064,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1065,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
1066,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1067,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
1068,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1069,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1070,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1071,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
1072,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1073,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1074,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1075,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
1076,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00005
1077,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1078,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
1079,1,,,,,0.00022,0.00001,3.7,0.00005,1,,,,,0.00022,0.00001,3.7,0.00004
1080,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
1081,1,,,,,0.00022,0.00000,3.8,0.00005,1,,,,,0.00100,0.00001,6750.2,0.06196
1082,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.01289,0.00145,2352.5,0.06540
1083,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.02866,0.00012,654.0,0.00001
1084,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.02976,0.00351,388.0,0.00000
1085,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.01478,0.00085,266.3,0.00009
1086,1,,,,,0.00022,0.00001,3.7,0.00005,1,,,,,0.00212,0.00353,2806.7,0.02275
1087,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.04973,0.00000,369.6,0.00002
1088,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.08193,0.01656,463.4,0.00001
1089,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.06063,0.01214,589.8,0.00002
1090,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.04053,0.00422,473.2,0.00000
1091,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00231,0.00004,165.0,0.00001
1092,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00257,0.00006,1628.3,0.00026
1093,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.02658,0.00031,600.5,0.00001
1094,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.02338,0.00239,382.1,0.00000
1095,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.01876,0.00211,323.2,0.00001
1096,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.07797,0.00021,497.5,0.00000
1097,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.06028,0.01092,407.9,0.00000
1098,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00433,0.00024,1623.2,0.01060
1099,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.07951,0.00443,543.9,0.00001
1100,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.07585,0.01997,615.2,0.00001
1101,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.05149,0.00350,531.5,0.00001
1102,1,,,,,0.00022,0.00001,3.7,0.00005,1,,,,,0.01223,0.00081,394.6,0.00000
1103,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00303,0.00004,177.9,0.00001
1104,1,,,,,0.00022,0.00001,3.7,0.00005,1,,,,,0.00022,0.00000,3.4,0.00004
1105,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
1106,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1107,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.3,0.00003
1108,1,,,,,0.00022,0.00001,3.7,0.00005,1,,,,,0.00022,0.00000,3.3,0.00004
1109,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1110,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1111,1,,,,,0.00022,0.00001,3.7,0.00005,1,,,,,0.00022,0.00000,3.4,0.00004
1112,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.4,0.00004
1113,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1114,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1115,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1116,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
1117,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.3,0.00004
1118,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
1119,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00003
1120,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1121,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.3,0.00004
1122,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1123,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1124,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1125,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1126,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1127,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1128,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1129,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1130,1,,,,,0.00022,0.00000,3.8,0.00005,1,,,,,0.00022,0.00000,3.3,0.00004
1131,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1132,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1133,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00003
1134,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1135,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1136,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1137,1,,,,,0.00022,0.00000,3.8,0.00005,1,,,,,0.00022,0.00000,3.2,0.00004
1138,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1139,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1140,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1141,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1142,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1143,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1144,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.2,0.00003
1145,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1146,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1147,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1148,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1149,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00003
1150,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1151,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.2,0.00003
1152,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1153,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1154,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1155,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1156,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1157,1,,,,,0.00022,0.00001,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1158,1,,,,,0.00022,0.00001,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00003
1159,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1160,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1161,1,,,,,0.00022,0.00001,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1162,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1163,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1164,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.2,0.00004
1165,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00000,3.2,0.00004
1166,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1167,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00003
1168,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1169,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1170,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1171,1,,,,,0.00022,0.00000,3.6,0.00005,1,,,,,0.00022,0.00000,3.2,0.00004
1172,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00000,3.3,0.00004
1173,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00000,3.2,0.00003
1174,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1175,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1176,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1177,1,,,,,0.00022,0.00001,3.7,0.00005,1,,,,,0.00022,0.00000,3.3,0.00004
1178,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1179,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.3,0.00003
1180,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1181,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.3,0.00003
1182,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1183,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1184,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1185,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1186,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1187,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1188,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1189,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1190,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.2,0.00003
1191,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1192,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.2,0.00005
1193,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1194,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.2,0.00004
1195,1,,,,,0.00022,0.00000,3.3,0.00004,1,,,,,0.00022,0.00001,3.2,0.00004
1196,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1197,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.2,0.00004
1198,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1199,1,,,,,0.00022,0.00000,3.6,0.00005,1,,,,,0.00022,0.00000,3.2,0.00004
1200,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1201,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.2,0.00003
1202,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.2,0.00003
1203,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1204,1,,,,,0.00022,0.00000,3.6,0.00005,1,,,,,0.00022,0.00000,3.2,0.00004
1205,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00003
1206,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00000,3.2,0.00004
1207,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00000,3.2,0.00004
1208,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1209,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00000,3.2,0.00004
1210,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.1,0.00003
1211,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.1,0.00004
1212,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.1,0.00003
1213,1,,,,,0.00022,0.00001,3.7,0.00005,1,,,,,0.00022,0.00000,3.1,0.00004
1214,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1215,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
1216,1,,,,,0.00022,0.00001,3.7,0.00005,1,,,,,0.00022,0.00000,3.1,0.00004
1217,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1218,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00003
1219,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1220,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.3,0.00004
1221,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
1222,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
