frame,fp8_diverged,fp8_text_l2,fp8_text_maxabs,fp8_audio_l2,fp8_audio_maxabs,fp8_rms,fp8_click,fp8_centroid_hz,fp8_flatness,w8a16_diverged,w8a16_text_l2,w8a16_text_maxabs,w8a16_audio_l2,w8a16_audio_maxabs,w8a16_rms,w8a16_click,w8a16_centroid_hz,w8a16_flatness
676,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
677,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
678,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
679,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
680,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
681,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
682,1,,,,,0.00022,0.00001,3.8,0.00005,1,,,,,0.00022,0.00001,3.6,0.00005
683,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
684,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
685,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.4,0.00004
686,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
687,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
688,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
689,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
690,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
691,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
692,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00005
693,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
694,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
695,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
696,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
697,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
698,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
699,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
700,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
701,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
702,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
703,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
704,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
705,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
706,1,,,,,0.00022,0.00000,3.5,0.00003,1,,,,,0.00022,0.00000,3.6,0.00004
707,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
708,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
709,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
710,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
711,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
712,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
713,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
714,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
715,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
716,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
717,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
718,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
719,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
720,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
721,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
722,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
723,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
724,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
725,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
726,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
727,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
728,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
729,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
730,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
731,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
732,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
733,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
734,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
735,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.01389,0.00001,239.9,0.00000
736,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.10965,0.00063,584.0,0.00001
737,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.11393,0.06710,963.0,0.00004
738,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.05608,0.02741,657.6,0.00001
739,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.06977,0.00012,766.2,0.00002
740,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.04984,0.00973,549.3,0.00001
741,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00420,0.00001,6157.4,0.09233
742,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00161,0.01328,3803.1,0.12542
743,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.04066,0.00042,548.0,0.00358
744,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.08165,0.00470,534.0,0.00001
745,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.03830,0.00433,426.3,0.00000
746,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00872,0.00060,307.9,0.00000
747,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.8,0.00006
748,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.01258,0.00001,473.6,0.00002
749,1,,,,,0.00022,0.00001,3.4,0.00004,1,,,,,0.00970,0.00397,329.2,0.00006
750,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.02505,0.00001,254.6,0.00002
751,1,,,,,0.00022,0.00000,3.5,0.00005,1,,,,,0.03066,0.00692,398.5,0.00000
752,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.06933,0.00131,648.8,0.00000
753,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.05496,0.00341,503.7,0.00002
754,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.02671,0.00091,2689.0,0.07726
755,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.01867,0.00967,280.4,0.00000
756,1,,,,,0.00022,0.00001,3.4,0.00004,1,,,,,0.13669,0.00001,542.9,0.00000
757,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.08822,0.00222,474.9,0.00000
758,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.05166,0.00328,393.7,0.00000
759,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.05405,0.00535,549.1,0.00001
760,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.06539,0.00402,565.5,0.00002
761,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00305,0.00056,5859.2,0.06955
762,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00542,0.00640,4745.7,0.06577
763,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.04102,0.00001,408.0,0.00000
764,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.06251,0.00077,450.9,0.00000
765,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.03016,0.00347,350.3,0.00000
766,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.09560,0.00095,444.7,0.00000
767,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.05620,0.01649,280.8,0.00000
768,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.04121,0.00309,338.4,0.00000
769,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.06295,0.00064,418.4,0.00000
770,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.01080,0.01425,183.6,0.00000
771,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.06343,0.00008,851.4,0.00003
772,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.05646,0.00800,1029.6,0.00004
773,1,,,,,0.01327,0.00000,531.3,0.00001,1,,,,,0.00418,0.00131,1602.2,0.04582
774,1,,,,,0.03657,0.00230,610.9,0.00000,1,,,,,0.00380,0.00094,3869.5,0.01116
775,1,,,,,0.04108,0.01235,464.0,0.00000,1,,,,,0.01708,0.00009,463.5,0.00000
776,1,,,,,0.00753,0.00089,251.4,0.00002,1,,,,,0.01604,0.00204,441.8,0.00000
777,1,,,,,0.01958,0.00030,553.3,0.00536,1,,,,,0.00871,0.00251,418.3,0.00081
778,1,,,,,0.04790,0.00492,406.1,0.00001,1,,,,,0.00372,0.00372,5256.0,0.02416
779,1,,,,,0.00801,0.00395,7743.3,0.03887,1,,,,,0.00312,0.00015,184.4,0.00003
780,1,,,,,0.00550,0.00370,8232.6,0.04902,1,,,,,0.05481,0.00065,415.0,0.00000
781,1,,,,,0.04268,0.00199,517.6,0.00031,1,,,,,0.07219,0.00349,519.4,0.00000
782,1,,,,,0.04511,0.00510,665.5,0.00009,1,,,,,0.01759,0.00323,4984.9,0.04919
783,1,,,,,0.04346,0.00284,434.6,0.00002,1,,,,,0.05953,0.00007,665.9,0.00022
784,1,,,,,0.03314,0.00420,279.9,0.00000,1,,,,,0.03518,0.00004,406.0,0.00002
785,1,,,,,0.04178,0.00127,573.5,0.00005,1,,,,,0.03365,0.00832,418.4,0.00001
786,1,,,,,0.04204,0.00375,412.8,0.00001,1,,,,,0.00052,0.00025,223.1,0.00981
787,1,,,,,0.04847,0.01460,741.3,0.00003,1,,,,,0.04352,0.00008,395.7,0.00001
788,1,,,,,0.01693,0.00601,201.9,0.00004,1,,,,,0.06667,0.00051,486.2,0.00001
789,1,,,,,0.01171,0.00002,252.8,0.00234,1,,,,,0.04472,0.00653,414.6,0.00001
790,1,,,,,0.04329,0.00960,499.8,0.00003,1,,,,,0.01305,0.00197,760.8,0.00734
791,1,,,,,0.02624,0.00424,349.4,0.00000,1,,,,,0.02857,0.00289,406.2,0.00000
792,1,,,,,0.00599,0.00004,4246.0,0.03169,1,,,,,0.01369,0.00003,475.7,0.00011
793,1,,,,,0.04955,0.00067,335.8,0.00002,1,,,,,0.06726,0.00702,718.4,0.00000
794,1,,,,,0.02059,0.00131,509.6,0.00003,1,,,,,0.06928,0.00094,622.8,0.00000
795,1,,,,,0.07167,0.00736,505.1,0.00001,1,,,,,0.02218,0.01404,502.0,0.00000
796,1,,,,,0.04858,0.00824,453.4,0.00001,1,,,,,0.03306,0.00296,429.5,0.00000
797,1,,,,,0.02939,0.00094,405.7,0.00000,1,,,,,0.02067,0.00246,331.5,0.00194
798,1,,,,,0.02733,0.00550,377.3,0.00000,1,,,,,0.01147,0.01692,2650.0,0.07501
799,1,,,,,0.03662,0.00204,482.2,0.00000,1,,,,,0.02407,0.00012,332.3,0.00000
800,1,,,,,0.05041,0.00004,516.2,0.00005,1,,,,,0.01419,0.00180,558.1,0.00594
801,1,,,,,0.06220,0.00070,672.2,0.00077,1,,,,,0.02417,0.00082,752.2,0.01013
802,1,,,,,0.03581,0.01239,1017.0,0.00094,1,,,,,0.05229,0.00081,483.6,0.00000
803,1,,,,,0.00490,0.00125,407.2,0.00129,1,,,,,0.01368,0.00845,3046.2,0.06558
804,1,,,,,0.00298,0.00002,3334.6,0.02657,1,,,,,0.01017,0.00378,652.5,0.01011
805,1,,,,,0.02218,0.00039,421.2,0.00001,1,,,,,0.01692,0.00071,375.1,0.00001
806,1,,,,,0.00461,0.00094,190.3,0.00000,1,,,,,0.00969,0.00277,420.1,0.00001
807,1,,,,,0.00127,0.00014,100.2,0.00005,1,,,,,0.00073,0.00000,2402.9,0.05618
808,1,,,,,0.00021,0.00001,3.3,0.00004,1,,,,,0.00125,0.00191,5604.7,0.04101
809,1,,,,,0.00022,0.00000,59.7,0.00008,1,,,,,0.00105,0.00005,5710.3,0.07149
810,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.03797,0.00101,703.6,0.01038
811,1,,,,,0.01998,0.00000,367.3,0.00000,1,,,,,0.06670,0.03027,708.0,0.00011
812,1,,,,,0.02850,0.00641,322.3,0.00000,1,,,,,0.04852,0.00287,306.5,0.00000
813,1,,,,,0.00146,0.00003,2954.7,0.00927,1,,,,,0.01603,0.00140,958.7,0.01057
814,1,,,,,0.05111,0.00029,434.8,0.00018,1,,,,,0.09833,0.00046,694.2,0.00003
815,1,,,,,0.05632,0.00719,423.9,0.00003,1,,,,,0.12109,0.01017,831.7,0.00001
816,1,,,,,0.00394,0.00040,8017.2,0.05122,1,,,,,0.00524,0.00084,214.4,0.00046
817,1,,,,,0.05218,0.00023,489.4,0.00003,1,,,,,0.05557,0.00073,458.1,0.00000
818,1,,,,,0.02493,0.01150,889.1,0.02223,1,,,,,0.03975,0.00564,425.5,0.00000
819,1,,,,,0.01058,0.02329,7365.6,0.07613,1,,,,,0.03289,0.00852,361.5,0.00000
820,1,,,,,0.00330,0.00033,6394.6,0.05245,1,,,,,0.03924,0.00043,363.9,0.00000
821,1,,,,,0.05635,0.00037,525.6,0.00010,1,,,,,0.03647,0.00589,360.9,0.00000
822,1,,,,,0.05302,0.00626,556.0,0.00000,1,,,,,0.02127,0.01536,693.5,0.00022
823,1,,,,,0.00202,0.00209,104.0,0.00192,1,,,,,0.02028,0.00072,597.8,0.00030
824,1,,,,,0.01654,0.00003,2810.9,0.10256,1,,,,,0.05421,0.00739,473.9,0.00002
825,1,,,,,0.06744,0.00121,508.4,0.00007,1,,,,,0.00169,0.00010,4779.5,0.07677
826,1,,,,,0.05577,0.01087,470.4,0.00005,1,,,,,0.02067,0.00001,423.3,0.00001
827,1,,,,,0.00803,0.00071,266.2,0.00228,1,,,,,0.04599,0.00641,408.7,0.00000
828,1,,,,,0.00283,0.01870,7487.0,0.07562,1,,,,,0.02145,0.00006,377.4,0.00001
829,1,,,,,0.00783,0.00006,236.8,0.00713,1,,,,,0.00133,0.00002,177.1,0.00007
830,1,,,,,0.09771,0.00290,558.6,0.00002,1,,,,,0.01970,0.00000,350.1,0.00000
831,1,,,,,0.04992,0.01147,424.0,0.00000,1,,,,,0.03538,0.00536,554.8,0.00000
832,1,,,,,0.03713,0.00045,464.3,0.00036,1,,,,,0.01997,0.00353,266.0,0.00000
833,1,,,,,0.08011,0.00409,618.7,0.00012,1,,,,,0.01263,0.00082,445.3,0.00000
834,1,,,,,0.00123,0.00098,226.5,0.00144,1,,,,,0.00506,0.00045,180.7,0.00000
835,1,,,,,0.00119,0.00002,5362.6,0.19893,1,,,,,0.00385,0.00002,410.5,0.00005
836,1,,,,,0.02612,0.00068,301.0,0.00001,1,,,,,0.09245,0.00008,508.0,0.00002
837,1,,,,,0.04221,0.00109,346.6,0.00003,1,,,,,0.01760,0.00351,327.9,0.00001
838,1,,,,,0.01856,0.00091,208.1,0.00002,1,,,,,0.07188,0.00035,570.5,0.00001
839,1,,,,,0.03758,0.01218,511.0,0.00013,1,,,,,0.05680,0.00414,389.5,0.00000
840,1,,,,,0.01678,0.00325,396.7,0.00010,1,,,,,0.04542,0.00723,322.7,0.00001
841,1,,,,,0.00247,0.00133,8213.6,0.06455,1,,,,,0.03902,0.00059,466.3,0.00005
842,1,,,,,0.00178,0.00015,7359.9,0.05590,1,,,,,0.00454,0.00003,451.7,0.00331
843,1,,,,,0.00138,0.00076,5644.9,0.01089,1,,,,,0.04770,0.00200,553.8,0.00001
844,1,,,,,0.00021,0.00001,3.1,0.00004,1,,,,,0.04362,0.00103,384.1,0.00001
845,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.03356,0.00053,530.4,0.00170
846,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.03552,0.02054,347.7,0.00000
847,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.03905,0.00190,379.0,0.00000
848,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.05128,0.00554,558.1,0.00000
849,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.01868,0.00001,344.6,0.00000
850,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.04181,0.00381,575.0,0.00000
851,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.05895,0.00509,972.8,0.00002
852,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.02482,0.01022,577.6,0.00005
853,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00035,0.00002,1422.0,0.03753
854,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.01480,0.00000,438.1,0.00001
855,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.01135,0.00269,385.3,0.00000
856,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00058,0.00003,51.5,0.00065
857,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.1,0.00004
858,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00003
859,1,,,,,0.00022,0.00000,3.2,0.00003,1,,,,,0.00022,0.00000,3.1,0.00004
860,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
861,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
862,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
863,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
864,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
865,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.1,0.00004
866,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
867,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
868,1,,,,,0.00022,0.00000,3.2,0.00003,1,,,,,0.00022,0.00000,3.1,0.00004
869,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
870,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
871,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
872,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00003
873,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
874,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
875,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
876,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
877,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
878,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
879,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.1,0.00004
880,1,,,,,0.00022,0.00000,3.2,0.00003,1,,,,,0.00022,0.00000,3.1,0.00004
881,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.0,0.00004
882,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
883,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00003
884,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00000,3.0,0.00003
885,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
886,1,,,,,0.00022,0.00000,3.2,0.00003,1,,,,,0.00022,0.00000,3.1,0.00004
887,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
888,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
889,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
890,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
891,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
892,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.1,0.00004
893,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
894,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
895,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
896,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
897,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
898,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
899,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
900,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
901,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
902,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
903,1,,,,,0.00022,0.00000,3.1,0.00003,1,,,,,0.00022,0.00000,3.2,0.00004
904,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
905,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.1,0.00003
906,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
907,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.1,0.00004
908,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
909,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
910,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
911,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
912,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
913,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
914,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00003
915,1,,,,,0.00022,0.00000,3.2,0.00003,1,,,,,0.00022,0.00000,3.1,0.00004
916,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
917,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
918,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
919,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
920,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
921,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
922,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
923,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
924,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
925,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
926,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
927,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.2,0.00004
928,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00001,3.2,0.00004
929,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
930,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
931,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00001,3.1,0.00004
932,1,,,,,0.00022,0.00000,3.2,0.00003,1,,,,,0.00022,0.00000,3.1,0.00004
933,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
934,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
935,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
936,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
937,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
938,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
939,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.1,0.00004
940,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.2,0.00004
