frame,fp8_diverged,fp8_text_l2,fp8_text_maxabs,fp8_audio_l2,fp8_audio_maxabs,fp8_rms,fp8_click,fp8_centroid_hz,fp8_flatness,w8a16_diverged,w8a16_text_l2,w8a16_text_maxabs,w8a16_audio_l2,w8a16_audio_maxabs,w8a16_rms,w8a16_click,w8a16_centroid_hz,w8a16_flatness
2179,1,,,,,0.07469,0.00000,498.0,0.00000,1,,,,,0.00022,0.00000,3.7,0.00004
2180,1,,,,,0.05241,0.00447,349.2,0.00000,1,,,,,0.00022,0.00000,3.7,0.00004
2181,1,,,,,0.09502,0.00169,759.9,0.00001,1,,,,,0.00022,0.00001,3.7,0.00004
2182,1,,,,,0.03779,0.00183,546.9,0.00001,1,,,,,0.00022,0.00000,3.7,0.00004
2183,1,,,,,0.02419,0.00003,540.2,0.00001,1,,,,,0.00022,0.00000,3.7,0.00004
2184,1,,,,,0.03695,0.00039,454.3,0.00000,1,,,,,0.00022,0.00000,3.6,0.00004
2185,1,,,,,0.01843,0.00062,410.3,0.00000,1,,,,,0.00022,0.00000,3.6,0.00004
2186,1,,,,,0.00046,0.00004,1267.7,0.00020,1,,,,,0.00022,0.00000,3.7,0.00004
2187,1,,,,,0.00022,0.00002,3.1,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2188,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.6,0.00005
2189,1,,,,,0.01060,0.00000,352.4,0.00003,1,,,,,0.00022,0.00000,3.7,0.00004
2190,1,,,,,0.05825,0.00096,415.9,0.00015,1,,,,,0.00022,0.00000,3.7,0.00004
2191,1,,,,,0.05919,0.00093,419.0,0.00164,1,,,,,0.00022,0.00000,3.7,0.00004
2192,1,,,,,0.07045,0.00888,525.5,0.00000,1,,,,,0.00022,0.00000,3.7,0.00004
2193,1,,,,,0.02051,0.00055,1039.4,0.00003,1,,,,,0.00022,0.00000,3.8,0.00004
2194,1,,,,,0.04040,0.00508,291.2,0.00000,1,,,,,0.00022,0.00000,3.7,0.00005
2195,1,,,,,0.04245,0.01310,309.1,0.00000,1,,,,,0.00022,0.00001,3.7,0.00004
2196,1,,,,,0.00520,0.00010,101.1,0.00056,1,,,,,0.00022,0.00000,3.7,0.00004
2197,1,,,,,0.03886,0.00059,294.3,0.00000,1,,,,,0.00022,0.00001,3.7,0.00004
2198,1,,,,,0.01429,0.00042,2162.0,0.01259,1,,,,,0.00022,0.00000,3.7,0.00004
2199,1,,,,,0.00036,0.00203,84.8,0.00196,1,,,,,0.00022,0.00001,3.6,0.00004
2200,1,,,,,0.02711,0.00001,387.9,0.00014,1,,,,,0.00022,0.00000,3.6,0.00004
2201,1,,,,,0.00506,0.02043,7635.6,0.06103,1,,,,,0.00022,0.00001,3.6,0.00004
2202,1,,,,,0.04539,0.00007,432.4,0.00013,1,,,,,0.00022,0.00000,3.5,0.00004
2203,1,,,,,0.01536,0.00400,252.2,0.00003,1,,,,,0.00022,0.00000,3.5,0.00004
2204,1,,,,,0.03281,0.00000,439.1,0.00000,1,,,,,0.00022,0.00000,3.5,0.00004
2205,1,,,,,0.00073,0.00011,604.1,0.00049,1,,,,,0.00022,0.00001,3.4,0.00004
2206,1,,,,,0.03923,0.00034,344.4,0.00000,1,,,,,0.00022,0.00000,3.5,0.00004
2207,1,,,,,0.03708,0.00288,301.6,0.00000,1,,,,,0.00022,0.00000,3.4,0.00004
2208,1,,,,,0.03173,0.00061,316.1,0.00000,1,,,,,0.00022,0.00000,3.5,0.00004
2209,1,,,,,0.00329,0.00021,2466.7,0.00382,1,,,,,0.00022,0.00000,3.4,0.00003
2210,1,,,,,0.02255,0.00064,557.2,0.00002,1,,,,,0.00022,0.00001,3.6,0.00004
2211,1,,,,,0.03702,0.00209,517.1,0.00000,1,,,,,0.00022,0.00000,3.5,0.00004
2212,1,,,,,0.00027,0.00007,6.0,0.00007,1,,,,,0.00022,0.00000,3.4,0.00004
2213,1,,,,,0.04023,0.00002,425.5,0.00000,1,,,,,0.00022,0.00001,3.4,0.00004
2214,1,,,,,0.00118,0.00002,61.8,0.00006,1,,,,,0.00022,0.00000,3.5,0.00004
2215,1,,,,,0.00393,0.00000,5967.0,0.02223,1,,,,,0.00022,0.00000,3.4,0.00003
2216,1,,,,,0.03228,0.00300,372.1,0.00000,1,,,,,0.00022,0.00000,3.5,0.00004
2217,1,,,,,0.05272,0.01229,612.9,0.00001,1,,,,,0.00022,0.00000,3.5,0.00004
2218,1,,,,,0.02728,0.00105,532.6,0.00002,1,,,,,0.00022,0.00000,3.5,0.00004
2219,1,,,,,0.01124,0.00207,304.7,0.00000,1,,,,,0.00022,0.00000,3.5,0.00004
2220,1,,,,,0.00021,0.00001,3.5,0.00005,1,,,,,0.00022,0.00000,3.5,0.00004
2221,1,,,,,0.00022,0.00001,3.3,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2222,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2223,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2224,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2225,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2226,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2227,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2228,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2229,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2230,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2231,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2232,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2233,1,,,,,0.00022,0.00000,3.1,0.00003,1,,,,,0.00022,0.00000,3.4,0.00004
2234,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2235,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2236,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2237,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2238,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2239,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2240,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2241,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2242,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2243,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2244,1,,,,,0.00022,0.00000,3.1,0.00003,1,,,,,0.00022,0.00000,3.5,0.00004
2245,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2246,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2247,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2248,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2249,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2250,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2251,1,,,,,0.00022,0.00000,3.1,0.00003,1,,,,,0.00022,0.00000,3.7,0.00004
2252,1,,,,,0.00022,0.00000,3.1,0.00003,1,,,,,0.00022,0.00000,3.8,0.00004
2253,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2254,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2255,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2256,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2257,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2258,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2259,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00001,3.8,0.00005
2260,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2261,1,,,,,0.00022,0.00000,3.1,0.00003,1,,,,,0.00022,0.00000,3.7,0.00004
2262,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2263,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2264,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2265,1,,,,,0.00022,0.00000,3.2,0.00003,1,,,,,0.00022,0.00000,3.8,0.00004
2266,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2267,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2268,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2269,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2270,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00001,3.8,0.00004
2271,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2272,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2273,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2274,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2275,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2276,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2277,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2278,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2279,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2280,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2281,1,,,,,0.00022,0.00000,3.1,0.00003,1,,,,,0.00022,0.00000,3.5,0.00004
2282,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2283,1,,,,,0.00022,0.00000,3.1,0.00003,1,,,,,0.00022,0.00000,3.5,0.00004
2284,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2285,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2286,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2287,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2288,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2289,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2290,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2291,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2292,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2293,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2294,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2295,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2296,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2297,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2298,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2299,1,,,,,0.00022,0.00001,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2300,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2301,1,,,,,0.00022,0.00000,3.1,0.00003,1,,,,,0.00022,0.00000,3.4,0.00004
2302,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2303,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2304,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2305,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2306,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2307,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2308,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2309,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2310,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2311,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2312,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2313,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2314,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2315,1,,,,,0.00022,0.00000,3.1,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2316,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2317,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2318,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2319,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2320,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2321,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2322,1,,,,,0.00022,0.00001,3.2,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2323,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.8,0.00005
2324,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2325,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2326,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2327,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2328,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2329,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2330,1,,,,,0.00022,0.00000,3.3,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2331,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2332,1,,,,,0.00022,0.00000,3.2,0.00003,1,,,,,0.00022,0.00001,3.8,0.00004
2333,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.7,0.00005
2334,1,,,,,0.00022,0.00000,3.2,0.00003,1,,,,,0.00022,0.00000,3.7,0.00004
2335,1,,,,,0.00022,0.00000,3.3,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2336,1,,,,,0.00022,0.00000,3.3,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2337,1,,,,,0.00022,0.00000,3.3,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2338,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2339,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2340,1,,,,,0.00022,0.00000,3.2,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2341,1,,,,,0.00022,0.00000,3.3,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2342,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.8,0.00004
2343,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2344,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2345,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2346,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2347,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2348,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2349,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2350,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2351,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
2352,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2353,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2354,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2355,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2356,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2357,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2358,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2359,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2360,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2361,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2362,1,,,,,0.00022,0.00000,3.6,0.00005,1,,,,,0.00022,0.00000,3.5,0.00004
2363,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2364,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2365,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2366,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2367,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2368,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2369,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2370,1,,,,,0.00022,0.00000,3.6,0.00005,1,,,,,0.00022,0.00000,3.7,0.00004
2371,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2372,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2373,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2374,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2375,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2376,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2377,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2378,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00005
2379,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2380,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2381,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2382,1,,,,,0.00022,0.00000,3.6,0.00005,1,,,,,0.00022,0.00000,3.5,0.00004
2383,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2384,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2385,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2386,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2387,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00003
2388,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2389,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2390,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2391,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2392,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2393,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2394,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2395,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2396,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2397,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2398,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2399,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2400,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00005
2401,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2402,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2403,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2404,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2405,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2406,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2407,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.8,0.00004
2408,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2409,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2410,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.8,0.00005
2411,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2412,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00005
2413,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2414,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2415,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.8,0.00005
2416,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2417,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2418,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2419,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2420,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2421,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2422,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2423,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2424,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2425,1,,,,,0.00022,0.00000,3.6,0.00005,1,,,,,0.00022,0.00000,3.6,0.00004
2426,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2427,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2428,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2429,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2430,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2431,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2432,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2433,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2434,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2435,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2436,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2437,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2438,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
