frame,fp8_diverged,fp8_text_l2,fp8_text_maxabs,fp8_audio_l2,fp8_audio_maxabs,fp8_rms,fp8_click,fp8_centroid_hz,fp8_flatness,w8a16_diverged,w8a16_text_l2,w8a16_text_maxabs,w8a16_audio_l2,w8a16_audio_maxabs,w8a16_rms,w8a16_click,w8a16_centroid_hz,w8a16_flatness
2284,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.8,0.00004
2285,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2286,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2287,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2288,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2289,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.8,0.00004
2290,1,,,,,0.00022,0.00000,3.9,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2291,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00001,3.8,0.00005
2292,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2293,1,,,,,0.00022,0.00000,3.8,0.00005,1,,,,,0.00022,0.00000,3.8,0.00004
2294,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2295,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2296,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2297,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2298,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2299,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2300,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2301,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2302,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2303,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2304,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2305,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2306,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2307,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2308,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2309,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2310,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2311,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2312,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2313,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2314,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2315,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2316,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2317,1,,,,,0.00022,0.00001,3.7,0.00005,1,,,,,0.00022,0.00000,3.5,0.00004
2318,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2319,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2320,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2321,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2322,1,,,,,0.00022,0.00001,3.8,0.00005,1,,,,,0.00022,0.00000,3.5,0.00004
2323,1,,,,,0.00022,0.00000,3.8,0.00005,1,,,,,0.00022,0.00000,3.5,0.00004
2324,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2325,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2326,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2327,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2328,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2329,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2330,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2331,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2332,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2333,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2334,1,,,,,0.00022,0.00001,3.8,0.00005,1,,,,,0.00022,0.00000,3.7,0.00004
2335,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2336,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2337,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00001,3.8,0.00004
2338,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2339,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2340,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2341,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2342,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2343,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2344,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2345,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2346,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2347,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2348,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2349,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2350,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2351,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2352,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2353,1,,,,,0.00022,0.00001,3.7,0.00005,1,,,,,0.00022,0.00000,3.4,0.00004
2354,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2355,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2356,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2357,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2358,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2359,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2360,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2361,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2362,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2363,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2364,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2365,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
2366,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
2367,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2368,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
2369,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2370,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00005
2371,1,,,,,0.00022,0.00001,3.7,0.00005,1,,,,,0.00022,0.00000,3.6,0.00004
2372,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2373,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2374,1,,,,,0.00022,0.00001,3.6,0.00005,1,,,,,0.00022,0.00000,3.6,0.00004
2375,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00000,3.6,0.00004
2376,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2377,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2378,1,,,,,0.00022,0.00000,3.3,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2379,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2380,1,,,,,0.00022,0.00000,3.3,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2381,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2382,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2383,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2384,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2385,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2386,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2387,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2388,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2389,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2390,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2391,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2392,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2393,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2394,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2395,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2396,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2397,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2398,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2399,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2400,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2401,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2402,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2403,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2404,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2405,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00000,3.7,0.00005
2406,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00001,3.6,0.00004
2407,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00001,3.7,0.00005
2408,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2409,1,,,,,0.00022,0.00000,3.6,0.00005,1,,,,,0.00022,0.00000,3.7,0.00004
2410,1,,,,,0.00022,0.00000,3.6,0.00005,1,,,,,0.00022,0.00000,3.7,0.00005
2411,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2412,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2413,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00000,3.6,0.00004
2414,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00000,3.7,0.00004
2415,1,,,,,0.00022,0.00001,3.6,0.00005,1,,,,,0.00022,0.00000,3.7,0.00004
2416,1,,,,,0.00022,0.00001,3.8,0.00005,1,,,,,0.00022,0.00000,3.7,0.00004
2417,1,,,,,0.00022,0.00000,3.6,0.00005,1,,,,,0.00022,0.00000,3.7,0.00004
2418,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2419,1,,,,,0.00022,0.00001,3.7,0.00005,1,,,,,0.00022,0.00000,3.7,0.00004
2420,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2421,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2422,1,,,,,0.00022,0.00001,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2423,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2424,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2425,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2426,1,,,,,0.00022,0.00000,3.3,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2427,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2428,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2429,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2430,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2431,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2432,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2433,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2434,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2435,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2436,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2437,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2438,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2439,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2440,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2441,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00001,3.7,0.00004
2442,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2443,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.6,0.00004
2444,1,,,,,0.00022,0.00000,3.6,0.00005,1,,,,,0.00022,0.00000,3.7,0.00004
2445,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2446,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2447,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2448,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2449,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2450,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2451,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2452,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2453,1,,,,,0.00022,0.00001,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2454,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.4,0.00004
2455,1,,,,,0.00022,0.00001,3.4,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2456,1,,,,,0.00022,0.00001,3.4,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2457,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2458,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2459,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2460,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2461,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2462,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2463,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2464,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2465,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2466,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2467,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2468,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2469,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2470,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2471,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2472,1,,,,,0.00022,0.00000,3.4,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2473,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2474,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2475,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2476,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2477,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2478,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2479,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2480,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2481,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2482,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2483,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2484,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2485,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2486,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2487,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2488,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2489,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.8,0.00004
2490,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2491,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2492,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2493,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2494,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2495,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2496,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2497,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2498,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00005
2499,1,,,,,0.00022,0.00000,3.8,0.00005,1,,,,,0.00022,0.00000,3.6,0.00004
2500,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2501,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2502,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2503,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.4,0.00004
2504,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2505,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2506,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2507,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2508,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2509,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2510,1,,,,,0.00022,0.00001,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2511,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2512,1,,,,,0.00022,0.00000,3.5,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2513,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2514,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2515,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.8,0.00005
2516,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2517,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2518,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2519,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2520,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2521,1,,,,,0.00022,0.00000,3.8,0.00005,1,,,,,0.00022,0.00000,3.7,0.00004
2522,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2523,1,,,,,0.00022,0.00000,3.7,0.00005,1,,,,,0.00022,0.00001,3.7,0.00004
2524,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2525,1,,,,,0.00022,0.00000,3.8,0.00005,1,,,,,0.00022,0.00001,3.7,0.00005
2526,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2527,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2528,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2529,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00001,3.7,0.00004
2530,1,,,,,0.00022,0.00001,3.8,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
2531,1,,,,,0.00022,0.00000,3.8,0.00005,1,,,,,0.00022,0.00001,3.4,0.00004
2532,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2533,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2534,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2535,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.4,0.00004
2536,1,,,,,0.00022,0.00000,3.6,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2537,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2538,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2539,1,,,,,0.00022,0.00000,3.8,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2540,1,,,,,0.00022,0.00000,3.7,0.00004,1,,,,,0.00022,0.00001,3.5,0.00004
2541,1,,,,,0.00022,0.00001,3.7,0.00004,1,,,,,0.00022,0.00000,3.5,0.00004
2542,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.6,0.00004
2543,1,,,,,0.00022,0.00001,3.6,0.00004,1,,,,,0.00022,0.00000,3.7,0.00004
