frame_idx,t_wall_s,opus_ms,encode_main_ms,encode_other_ms,step_ms,decode_main_ms,decode_other_ms,d2h_ms,total_ms,warm
129,6.956628,0.0,2.978,2.9902,42.9863,2.2167,3.0311,0.0272,54.3058,1
130,7.009938,0.0,2.9961,2.9909,42.9336,2.1306,2.1381,0.0229,53.2955,1
131,7.063251,0.0,2.9846,2.9875,42.955,2.1384,2.1336,0.0229,53.2978,1
132,7.117023,0.0,2.9948,3.0001,43.3846,2.133,2.1339,0.0231,53.7465,1
133,7.170295,0.0,2.9856,2.9933,42.9217,2.1263,2.1314,0.0229,53.2561,1
134,7.224439,0.0,2.9869,2.9886,43.8004,2.1277,2.1271,0.023,54.1285,1
135,7.277747,0.0,2.9903,2.991,42.949,2.1244,2.141,0.0234,53.2937,1
136,7.331058,0.0,2.9993,2.9897,42.9481,2.1303,2.1297,0.0234,53.2953,1
137,7.384309,0.0,2.9892,2.974,42.9205,2.129,2.1257,0.0228,53.2359,1
138,7.437604,0.0,2.9897,2.9968,42.9287,2.1351,2.1204,0.0231,53.2809,1
139,7.491838,0.0,3.0123,2.9966,43.8473,2.13,2.1354,0.0232,54.219,1
140,7.545166,0.0,2.9845,2.9894,42.9713,2.132,2.1398,0.0225,53.3128,1
141,7.598454,0.0,2.9865,2.9923,42.9331,2.1331,2.1313,0.0232,53.2739,1
142,7.651749,0.0,3.0032,2.9862,42.922,2.1243,2.1357,0.023,53.2692,1
143,7.705016,0.0,2.9965,2.9846,42.9011,2.1377,2.1348,0.0231,53.2519,1
144,7.758307,0.0,2.9877,2.9845,42.9505,2.1268,2.1273,0.023,53.2757,1
145,7.811611,0.0,2.9922,2.9792,42.9635,2.123,2.1346,0.0229,53.2893,1
146,7.864911,0.0,2.9935,2.9854,42.9346,2.1337,2.1375,0.0262,53.2852,1
147,7.91818,0.0,2.9906,2.9914,42.9166,2.131,2.1279,0.0224,53.2541,1
148,7.972465,0.0,2.9939,2.9848,43.9308,2.1297,2.133,0.023,54.2705,1
149,8.025753,0.0,2.9859,2.9864,42.949,2.1221,2.133,0.0228,53.2723,1
150,8.079052,0.0,2.9946,2.9907,42.9381,2.1338,2.1305,0.0231,53.2845,1
151,8.132895,0.0,3.0085,2.9928,43.411,2.1285,2.14,0.0229,53.7804,1
152,8.186174,0.0,2.9982,2.9874,42.9049,2.1344,2.1239,0.0233,53.2489,1
153,8.239447,0.0,2.9911,2.9937,42.9079,2.1334,2.134,0.0232,53.258,1
154,8.29273,0.0,3.0344,2.9919,42.88,2.125,2.1388,0.0236,53.2692,1
155,8.346111,0.0,2.9878,2.9964,43.0058,2.1443,2.133,0.0228,53.3655,1
156,8.399393,0.0,2.9865,2.9875,42.941,2.1249,2.13,0.0231,53.2683,1
157,8.452699,0.0,2.9962,2.9785,42.9504,2.1302,2.1374,0.0228,53.2904,1
158,8.506864,0.0,3.7656,3.101,42.9158,2.1252,2.1445,0.0231,54.15,1
159,8.560345,0.0,2.9905,3.0005,43.0332,2.1829,2.1465,0.035,53.4667,1
160,8.614775,0.0,3.9405,3.1321,42.9354,2.1372,2.1404,0.028,54.4082,1
161,8.668151,0.0,3.0109,3.0069,42.9528,2.1391,2.1368,0.0262,53.3574,1
162,8.721521,0.0,3.0003,2.9968,42.959,2.1388,2.1394,0.0245,53.3411,1
163,8.774874,0.0,2.9975,2.9953,42.9699,2.1312,2.1382,0.0244,53.3363,1
164,8.828139,0.0,2.9952,2.9879,42.8997,2.1284,2.1326,0.0233,53.2495,1
165,8.881476,0.0,3.005,3.0015,42.9543,2.1277,2.1321,0.0239,53.3218,1
166,8.934777,0.0,3.0113,2.9933,42.9254,2.1243,2.1316,0.023,53.2851,1
167,8.98911,0.0,3.0107,3.0109,43.9302,2.132,2.1359,0.0225,54.3181,1
168,9.042408,0.0,2.9837,2.9986,42.9244,2.124,2.1532,0.0232,53.2834,1
169,9.095719,0.0,2.9893,2.9872,42.9563,2.1286,2.1372,0.0223,53.2962,1
170,9.149564,0.0,2.996,2.9949,43.4666,2.1376,2.1364,0.0232,53.8299,1
171,9.203037,0.0,2.9967,2.9934,43.0914,2.1329,2.1464,0.0237,53.4578,1
172,9.256353,0.0,2.9897,2.987,42.9509,2.1289,2.1347,0.0224,53.2898,1
173,9.309635,0.0,2.9797,2.9947,42.9375,2.1219,2.1329,0.0225,53.2655,1
174,9.362969,0.0,2.9986,2.9982,42.9444,2.1317,2.1495,0.0224,53.3189,1
175,9.416292,0.0,2.988,2.9915,42.96,2.1297,2.1374,0.0256,53.3081,1
176,9.470506,0.0,2.9821,2.9955,43.8592,2.1397,2.1249,0.0221,54.1987,1
177,9.523819,0.0,2.9869,2.9923,42.9565,2.1392,2.1254,0.0224,53.2978,1
178,9.577137,0.0,2.994,2.9955,42.9395,2.134,2.1423,0.023,53.3036,1
179,9.630445,0.0,2.9962,2.9886,42.9351,2.1363,2.1382,0.0228,53.2931,1
180,9.683769,0.0,3.0113,2.9942,42.9264,2.1369,2.1409,0.0232,53.3092,1
181,9.737081,0.0,2.995,3.0056,42.9322,2.1317,2.1335,0.0228,53.2967,1
182,9.790423,0.0,2.9966,3.0401,42.9119,2.1383,2.1302,0.0232,53.3163,1
183,9.843748,0.0,2.9963,2.9962,42.9247,2.1504,2.1446,0.0232,53.3101,1
184,9.897036,0.0,2.989,2.9908,42.9162,2.1402,2.1403,0.0232,53.2724,1
185,9.950374,0.0,2.9936,2.9983,42.973,2.1281,2.1311,0.0234,53.3225,1
186,10.004668,0.0,3.1417,3.8037,42.9723,2.1309,2.1336,0.0225,54.2791,1
187,10.057999,0.0,2.9913,2.9911,42.9559,2.1371,2.1419,0.0232,53.316,1
188,10.111291,0.0,2.9869,2.9969,42.9353,2.1228,2.1376,0.0225,53.2775,1
189,10.165086,0.0,2.9885,2.9847,43.436,2.145,2.1292,0.0225,53.7805,1
190,10.218394,0.0,2.9959,2.9951,42.94,2.1301,2.1343,0.0225,53.2921,1
191,10.272615,0.0,2.9876,2.987,43.87,2.1281,2.1347,0.0232,54.2061,1
192,10.326027,0.0,2.994,2.997,42.9363,2.1236,2.2351,0.0227,53.3839,1
193,10.379375,0.0,3.0111,2.9831,42.9701,2.1336,2.1362,0.0229,53.3325,1
194,10.432655,0.0,2.9993,2.9912,42.9054,2.1332,2.1399,0.0224,53.265,1
195,10.486913,0.0,2.9984,2.995,43.8667,2.129,2.1427,0.0254,54.2324,1
196,10.540209,0.0,2.9843,2.9965,42.9443,2.1241,2.1353,0.0221,53.2811,1
197,10.5935,0.0,3.0373,2.9869,42.8937,2.1279,2.1352,0.0228,53.2766,1
198,10.646874,0.0,2.9978,2.988,42.9951,2.133,2.1483,0.0233,53.3594,1
199,10.700175,0.0,2.9894,2.9858,42.9389,2.1327,2.138,0.0232,53.2859,1
200,10.753539,0.0,3.0056,2.997,42.9757,2.1288,2.1422,0.0232,53.3494,1
201,10.806893,0.0,3.0073,2.9983,42.908,2.138,2.1356,0.0232,53.2874,1
202,10.860206,0.0,2.9938,2.9932,42.9254,2.1404,2.1335,0.0229,53.285,1
203,10.913443,0.0,2.9976,2.9886,42.877,2.122,2.1405,0.0232,53.2231,1
204,10.967724,0.0,2.9988,2.9907,43.9027,2.1352,2.1399,0.0234,54.266,1
205,11.020988,0.0,2.9924,2.9951,42.8862,2.1339,2.1444,0.0226,53.2499,1
206,11.074354,0.0,2.9878,2.9872,42.9999,2.1374,2.1402,0.0233,53.3515,1
207,11.127658,0.0,2.9949,2.9852,42.9425,2.1276,2.1398,0.0234,53.2886,1
208,11.181475,0.0,2.9885,3.0026,43.4399,2.1373,2.1358,0.0234,53.8024,1
209,11.234799,0.0,2.9929,2.9875,42.957,2.1285,2.1321,0.0233,53.298,1
210,11.288101,0.0,2.9977,2.9854,42.9431,2.1273,2.1351,0.0226,53.2868,1
211,11.341364,0.0,2.9884,2.9863,42.9148,2.1247,2.1354,0.0222,53.2479,1
212,11.394688,0.0,3.0304,2.9878,42.9093,2.1355,2.1392,0.0228,53.2999,1
213,11.448001,0.0,3.0002,2.9948,42.9361,2.1342,2.1352,0.0226,53.297,1
214,11.502248,0.0,2.9928,2.9943,43.884,2.1309,2.1343,0.0225,54.2323,1
215,11.55557,0.0,2.9839,2.9886,42.9746,2.1306,2.1321,0.0228,53.3064,1
216,11.608875,0.0,3.006,2.9977,42.9146,2.1339,2.1394,0.0228,53.2901,1
217,11.662209,0.0,2.9905,2.9914,42.9746,2.1271,2.1341,0.0224,53.3189,1
