frame_idx,t_wall_s,opus_ms,encode_main_ms,encode_other_ms,step_ms,decode_main_ms,decode_other_ms,d2h_ms,total_ms,warm
131,9.091007,0.0,2.9767,3.0018,59.0242,2.1405,2.1435,0.0234,69.3862,1
132,9.160288,0.0,2.9823,3.5591,58.3296,2.1504,2.1451,0.0241,69.2657,1
133,9.229032,0.0,3.0321,3.003,58.3191,2.1368,2.1386,0.0231,68.7286,1
134,9.29772,0.0,2.9821,3.0091,58.3085,2.141,2.1335,0.0234,68.6722,1
135,9.366474,0.0,2.9832,3.0117,58.3535,2.1585,2.1359,0.0222,68.7382,1
136,9.435134,0.0,2.9777,2.9984,58.2987,2.1379,2.1364,0.0225,68.6455,1
137,9.503999,0.0,2.9761,3.0077,58.4719,2.1485,2.1421,0.0229,68.8498,1
138,9.573601,0.0,2.9831,3.0103,59.2149,2.1452,2.134,0.0235,69.5872,1
139,9.642263,0.0,2.9721,2.997,58.2946,2.1438,2.1407,0.0227,68.6465,1
140,9.71101,0.0,2.9714,3.0039,58.3753,2.1457,2.1349,0.0233,68.7313,1
141,9.779662,0.0,2.9887,3.0125,58.2593,2.1433,2.1343,0.0224,68.6365,1
142,9.848348,0.0,2.981,3.0143,58.3076,2.1397,2.1302,0.0237,68.6713,1
143,9.917009,0.0,2.9706,3.0067,58.2899,2.138,2.1427,0.0229,68.645,1
144,9.985705,0.0,2.9863,3.0012,58.309,2.1464,2.1382,0.0235,68.6805,1
145,10.055257,0.0,2.9699,2.999,59.1854,2.144,2.1409,0.0228,69.5369,1
146,10.124375,0.0,2.9792,2.9971,58.7456,2.1472,2.1349,0.0232,69.1021,1
147,10.193035,0.0,2.9811,3.0185,58.2785,2.1347,2.135,0.0229,68.6447,1
148,10.261738,0.0,3.005,3.0056,58.3042,2.1436,2.1318,0.0232,68.6879,1
149,10.330456,0.0,2.9839,3.0079,58.3332,2.145,2.1319,0.0244,68.7011,1
150,10.399809,0.0,2.9753,2.9982,58.3836,2.6148,2.2569,0.0235,69.3267,1
151,10.468584,0.0,2.9851,2.9991,58.3493,2.1369,2.1335,0.0229,68.7022,1
152,10.53728,0.0,2.9779,2.9978,58.3316,2.1403,2.1345,0.0227,68.6805,1
153,10.606716,0.0,2.9811,3.0006,59.0635,2.1454,2.1317,0.0237,69.4209,1
154,10.675445,0.0,2.9783,2.9998,58.3612,2.1447,2.132,0.0236,68.7139,1
155,10.744095,0.0,2.9751,3.0018,58.2772,2.1408,2.1411,0.0232,68.6343,1
156,10.812799,0.0,2.9791,3.0133,58.3233,2.1389,2.1346,0.0236,68.688,1
157,10.881445,0.0,2.9844,3.0032,58.2749,2.1401,2.1288,0.0234,68.6308,1
158,10.950084,0.0,2.9865,3.0128,58.2577,2.1385,2.1314,0.0224,68.6236,1
159,11.018741,0.0,2.9755,3.0119,58.281,2.145,2.1319,0.0226,68.6425,1
160,11.088283,0.0,2.9731,3.0198,59.1319,2.151,2.1419,0.0222,69.5148,1
161,11.157206,0.0,2.9647,3.0049,58.5475,2.1452,2.1494,0.0226,68.9083,1
162,11.225929,0.0,2.9758,3.0189,58.3266,2.1438,2.1435,0.0232,68.7073,1
163,11.294599,0.0,2.9801,2.9984,58.3031,2.1441,2.1308,0.0241,68.6556,1
164,11.363288,0.0,2.9741,2.9998,58.2936,2.1467,2.1598,0.0232,68.6729,1
165,11.432085,0.0,2.9975,3.0098,58.3946,2.1416,2.1393,0.023,68.7814,1
166,11.500979,0.0,2.9681,3.0043,58.5213,2.1483,2.1385,0.0242,68.8784,1
167,11.570354,0.0,2.9625,3.0083,59.0111,2.1424,2.1372,0.0235,69.3599,1
168,11.639077,0.0,2.9768,3.002,58.3432,2.1418,2.1336,0.0235,68.6964,1
169,11.7078,0.0,2.9775,3.0172,58.325,2.1458,2.1432,0.0238,68.7067,1
170,11.776541,0.0,2.9877,2.9983,58.3226,2.1624,2.1398,0.0282,68.7154,1
171,11.84604,0.0,2.9955,3.0149,59.0797,2.1538,2.1316,0.0246,69.4822,1
172,11.914751,0.0,2.9784,3.0063,58.3367,2.1371,2.1352,0.0242,68.695,1
173,11.983483,0.0,2.9811,3.0038,58.3447,2.1444,2.1391,0.0245,68.7148,1
174,12.05295,0.0,2.9843,3.0104,59.0895,2.1335,2.1321,0.0241,69.4504,1
175,12.121817,0.0,2.9819,2.9997,58.2909,2.1414,2.3387,0.026,68.8517,1
176,12.190928,0.0,3.334,3.0085,58.3527,2.1424,2.1356,0.0241,69.0955,1
177,12.259608,0.0,2.9747,3.0006,58.3194,2.1401,2.1314,0.0235,68.6644,1
178,12.328278,0.0,2.9659,3.0412,58.2539,2.1533,2.1411,0.0229,68.6541,1
179,12.396961,0.0,2.97,2.9993,58.3348,2.1366,2.1274,0.0235,68.6672,1
180,12.465696,0.0,2.973,3.0074,58.3519,2.1383,2.1533,0.0217,68.7194,1
181,12.53439,0.0,2.9824,3.0057,58.3073,2.1404,2.1395,0.0267,68.6771,1
182,12.604977,0.0,3.7769,2.9984,59.419,2.1401,2.1274,0.0226,70.5615,1
183,12.673706,0.0,2.9861,3.01,58.3444,2.1452,2.1308,0.0231,68.7135,1
184,12.742391,0.0,2.9755,2.9921,58.3238,2.1451,2.1334,0.0221,68.668,1
185,12.811052,0.0,2.9747,2.995,58.3071,2.1392,2.1324,0.0233,68.6459,1
186,12.879827,0.0,2.9792,3.0131,58.388,2.1413,2.1403,0.0233,68.7595,1
187,12.948526,0.0,2.9725,3.0162,58.3143,2.1425,2.1394,0.0237,68.6829,1
188,13.017213,0.0,2.9747,3.003,58.3211,2.1403,2.1332,0.0242,68.6711,1
189,13.086629,0.0,2.9605,3.0125,59.049,2.1409,2.1396,0.0231,69.4007,1
190,13.155695,0.0,2.978,2.992,58.7038,2.1383,2.1304,0.0228,69.0394,1
191,13.224459,0.0,2.9763,3.0003,58.3987,2.1411,2.1346,0.023,68.7479,1
192,13.293199,0.0,2.9827,3.002,58.3621,2.1395,2.1391,0.0267,68.7257,1
193,13.361912,0.0,2.9788,2.9934,58.3591,2.1376,2.1299,0.0227,68.6964,1
194,13.430721,0.0,3.0063,3.0118,58.4027,2.1437,2.1319,0.0229,68.7937,1
195,13.499474,0.0,2.9648,3.0043,58.395,2.1406,2.1348,0.0225,68.738,1
196,13.569,0.0,2.9889,2.998,59.1354,2.1516,2.138,0.023,69.5099,1
197,13.637775,0.0,2.974,3.0008,58.4182,2.1366,2.1328,0.0231,68.7603,1
198,13.70647,0.0,2.9691,3.0041,58.3257,2.1416,2.1421,0.0227,68.6797,1
199,13.775266,0.0,2.9735,2.991,58.436,2.1426,2.1402,0.0232,68.7812,1
200,13.843986,0.0,2.9695,3.0091,58.3475,2.1381,2.1321,0.0232,68.6945,1
201,13.912785,0.0,2.9908,2.9958,58.365,2.1417,2.1361,0.0232,68.7286,1
202,13.981443,0.0,2.977,2.9886,58.2882,2.1499,2.1397,0.0234,68.6439,1
203,14.050868,0.0,2.9732,3.0173,58.5852,2.6043,2.1316,0.0221,69.4089,1
204,14.119562,0.0,2.9765,3.0139,58.3199,2.1348,2.1368,0.0228,68.6794,1
205,14.188547,0.0,2.9771,2.9906,58.6192,2.1471,2.1355,0.0229,68.9692,1
206,14.257211,0.0,2.9771,2.9968,58.3016,2.1388,2.1365,0.0228,68.6493,1
207,14.325928,0.0,2.9803,2.9936,58.3517,2.1413,2.1353,0.0241,68.7008,1
208,14.39457,0.0,2.9785,2.9984,58.2781,2.1403,2.1317,0.0229,68.6259,1
209,14.463285,0.0,2.9687,2.997,58.3521,2.1412,2.142,0.0229,68.6996,1
210,14.532234,0.0,2.9987,2.9916,58.5577,2.1375,2.1376,0.0229,68.9217,1
211,14.601668,0.0,2.9793,2.9898,59.0691,2.1459,2.138,0.0226,69.419,1
212,14.670427,0.0,2.9721,3.0071,58.3732,2.1584,2.1335,0.0235,68.7425,1
